vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
setting learning rate to 0.0018428
9838/10943 (epoch 80.909) train_loss=108.32427979 time/batch=0.47s
9839/10943 (epoch 80.917) train_loss=185.41444397 time/batch=0.78s
9840/10943 (epoch 80.925) train_loss=215.88345337 time/batch=0.88s
9841/10943 (epoch 80.933) train_loss=83.02674866 time/batch=0.37s
9842/10943 (epoch 80.942) train_loss=300.94598389 time/batch=1.04s
9843/10943 (epoch 80.950) train_loss=189.29071045 time/batch=0.89s
9844/10943 (epoch 80.958) train_loss=318.07833862 time/batch=1.25s
9845/10943 (epoch 80.966) train_loss=632.47973633 time/batch=3.13s
9846/10943 (epoch 80.975) train_loss=136.16534424 time/batch=0.76s
9847/10943 (epoch 80.983) train_loss=184.30390930 time/batch=0.70s
9848/10943 (epoch 80.991) train_loss=107.63452148 time/batch=0.47s
9849/10943 (epoch 80.999) train_loss=296.24835205 time/batch=1.09s
9850/10943 (epoch 81.007) train_loss=126.35341644 time/batch=0.56s
9851/10943 (epoch 81.016) train_loss=407.80926514 time/batch=1.52s
9852/10943 (epoch 81.024) train_loss=134.78646851 time/batch=0.69s
9853/10943 (epoch 81.032) train_loss=182.76446533 time/batch=0.73s
9854/10943 (epoch 81.040) train_loss=171.06289673 time/batch=0.76s
9855/10943 (epoch 81.049) train_loss=342.12957764 time/batch=1.37s
9856/10943 (epoch 81.057) train_loss=173.14646912 time/batch=0.82s
9857/10943 (epoch 81.065) train_loss=342.87997437 time/batch=1.30s
9858/10943 (epoch 81.073) train_loss=133.96807861 time/batch=0.70s
9859/10943 (epoch 81.081) train_loss=159.93328857 time/batch=0.65s
9860/10943 (epoch 81.090) train_loss=277.83593750 time/batch=1.08s
9861/10943 (epoch 81.098) train_loss=260.99057007 time/batch=1.02s
9862/10943 (epoch 81.106) train_loss=161.05407715 time/batch=0.72s
9863/10943 (epoch 81.114) train_loss=83.81462097 time/batch=0.33s
9864/10943 (epoch 81.123) train_loss=157.50167847 time/batch=0.65s
9865/10943 (epoch 81.131) train_loss=254.15675354 time/batch=1.04s
9866/10943 (epoch 81.139) train_loss=174.88967896 time/batch=0.75s
9867/10943 (epoch 81.147) train_loss=87.82791901 time/batch=0.39s
9868/10943 (epoch 81.155) train_loss=124.69986725 time/batch=0.55s
9869/10943 (epoch 81.164) train_loss=85.02497101 time/batch=0.37s
9870/10943 (epoch 81.172) train_loss=152.66531372 time/batch=0.62s
9871/10943 (epoch 81.180) train_loss=143.96778870 time/batch=0.64s
9872/10943 (epoch 81.188) train_loss=194.54598999 time/batch=0.83s
9873/10943 (epoch 81.197) train_loss=222.73985291 time/batch=0.91s
9874/10943 (epoch 81.205) train_loss=82.08702087 time/batch=0.36s
9875/10943 (epoch 81.213) train_loss=197.44375610 time/batch=0.82s
9876/10943 (epoch 81.221) train_loss=391.64428711 time/batch=1.61s
9877/10943 (epoch 81.230) train_loss=98.63748169 time/batch=0.48s
9878/10943 (epoch 81.238) train_loss=122.83052063 time/batch=0.51s
9879/10943 (epoch 81.246) train_loss=275.78002930 time/batch=1.07s
9880/10943 (epoch 81.254) train_loss=217.49295044 time/batch=0.97s
9881/10943 (epoch 81.262) train_loss=72.85520935 time/batch=0.37s
9882/10943 (epoch 81.271) train_loss=205.51718140 time/batch=0.87s
9883/10943 (epoch 81.279) train_loss=122.13394928 time/batch=0.55s
9884/10943 (epoch 81.287) train_loss=104.21702576 time/batch=0.41s
9885/10943 (epoch 81.295) train_loss=109.01340485 time/batch=0.42s
9886/10943 (epoch 81.304) train_loss=239.31469727 time/batch=0.96s
9887/10943 (epoch 81.312) train_loss=174.40509033 time/batch=0.76s
9888/10943 (epoch 81.320) train_loss=213.52694702 time/batch=0.89s
9889/10943 (epoch 81.328) train_loss=207.41567993 time/batch=0.88s
9890/10943 (epoch 81.336) train_loss=133.11395264 time/batch=0.60s
9891/10943 (epoch 81.345) train_loss=177.12271118 time/batch=0.73s
9892/10943 (epoch 81.353) train_loss=73.92079163 time/batch=0.36s
9893/10943 (epoch 81.361) train_loss=238.26316833 time/batch=0.92s
9894/10943 (epoch 81.369) train_loss=126.50054932 time/batch=0.54s
9895/10943 (epoch 81.378) train_loss=84.34606934 time/batch=0.33s
9896/10943 (epoch 81.386) train_loss=247.15969849 time/batch=0.92s
9897/10943 (epoch 81.394) train_loss=323.55282593 time/batch=1.27s
9898/10943 (epoch 81.402) train_loss=135.23809814 time/batch=0.62s
9899/10943 (epoch 81.410) train_loss=270.80227661 time/batch=1.00s
9900/10943 (epoch 81.419) train_loss=186.31137085 time/batch=0.83s
9901/10943 (epoch 81.427) train_loss=206.27438354 time/batch=0.85s
9902/10943 (epoch 81.435) train_loss=161.95960999 time/batch=0.69s
9903/10943 (epoch 81.443) train_loss=293.95477295 time/batch=1.14s
9904/10943 (epoch 81.452) train_loss=189.36277771 time/batch=0.86s
9905/10943 (epoch 81.460) train_loss=138.08352661 time/batch=0.56s
9906/10943 (epoch 81.468) train_loss=187.04464722 time/batch=0.78s
9907/10943 (epoch 81.476) train_loss=275.45758057 time/batch=1.16s
9908/10943 (epoch 81.484) train_loss=146.80023193 time/batch=0.67s
9909/10943 (epoch 81.493) train_loss=178.11398315 time/batch=0.76s
9910/10943 (epoch 81.501) train_loss=92.99302673 time/batch=0.40s
9911/10943 (epoch 81.509) train_loss=194.70816040 time/batch=0.78s
9912/10943 (epoch 81.517) train_loss=392.04336548 time/batch=1.66s
9913/10943 (epoch 81.526) train_loss=191.11254883 time/batch=0.92s
9914/10943 (epoch 81.534) train_loss=160.27590942 time/batch=0.66s
9915/10943 (epoch 81.542) train_loss=120.41673279 time/batch=0.55s
9916/10943 (epoch 81.550) train_loss=199.29446411 time/batch=0.83s
9917/10943 (epoch 81.558) train_loss=228.56964111 time/batch=0.94s
9918/10943 (epoch 81.567) train_loss=129.19900513 time/batch=0.57s
9919/10943 (epoch 81.575) train_loss=91.66445923 time/batch=0.39s
9920/10943 (epoch 81.583) train_loss=104.32453918 time/batch=0.38s
9921/10943 (epoch 81.591) train_loss=166.93600464 time/batch=0.71s
9922/10943 (epoch 81.600) train_loss=252.50097656 time/batch=0.96s
9923/10943 (epoch 81.608) train_loss=142.24058533 time/batch=0.60s
9924/10943 (epoch 81.616) train_loss=152.66146851 time/batch=0.62s
9925/10943 (epoch 81.624) train_loss=148.38961792 time/batch=0.58s
9926/10943 (epoch 81.632) train_loss=145.32789612 time/batch=0.61s
9927/10943 (epoch 81.641) train_loss=77.08640289 time/batch=0.39s
9928/10943 (epoch 81.649) train_loss=138.50335693 time/batch=0.56s
9929/10943 (epoch 81.657) train_loss=122.60066223 time/batch=0.49s
9930/10943 (epoch 81.665) train_loss=148.85360718 time/batch=0.60s
9931/10943 (epoch 81.674) train_loss=95.72671509 time/batch=0.41s
9932/10943 (epoch 81.682) train_loss=161.54830933 time/batch=0.67s
9933/10943 (epoch 81.690) train_loss=180.15112305 time/batch=0.78s
9934/10943 (epoch 81.698) train_loss=144.99728394 time/batch=0.63s
9935/10943 (epoch 81.707) train_loss=137.17915344 time/batch=0.58s
9936/10943 (epoch 81.715) train_loss=115.26208496 time/batch=0.46s
9937/10943 (epoch 81.723) train_loss=140.19201660 time/batch=0.57s
9938/10943 (epoch 81.731) train_loss=97.16789246 time/batch=0.43s
9939/10943 (epoch 81.739) train_loss=105.93853760 time/batch=0.42s
9940/10943 (epoch 81.748) train_loss=115.52658081 time/batch=0.46s
9941/10943 (epoch 81.756) train_loss=252.64262390 time/batch=1.13s
9942/10943 (epoch 81.764) train_loss=136.03486633 time/batch=0.65s
9943/10943 (epoch 81.772) train_loss=204.69044495 time/batch=0.91s
9944/10943 (epoch 81.781) train_loss=185.82975769 time/batch=0.79s
9945/10943 (epoch 81.789) train_loss=166.68768311 time/batch=0.70s
9946/10943 (epoch 81.797) train_loss=173.29765320 time/batch=0.67s
9947/10943 (epoch 81.805) train_loss=206.96116638 time/batch=1.66s
9948/10943 (epoch 81.813) train_loss=151.57601929 time/batch=0.72s
9949/10943 (epoch 81.822) train_loss=140.25100708 time/batch=0.59s
9950/10943 (epoch 81.830) train_loss=194.28164673 time/batch=0.76s
9951/10943 (epoch 81.838) train_loss=181.60913086 time/batch=0.72s
9952/10943 (epoch 81.846) train_loss=120.77493286 time/batch=0.51s
9953/10943 (epoch 81.855) train_loss=167.39163208 time/batch=0.63s
9954/10943 (epoch 81.863) train_loss=171.02581787 time/batch=0.70s
9955/10943 (epoch 81.871) train_loss=118.94940186 time/batch=0.63s
9956/10943 (epoch 81.879) train_loss=164.47935486 time/batch=0.66s
9957/10943 (epoch 81.887) train_loss=187.07778931 time/batch=0.78s
9958/10943 (epoch 81.896) train_loss=169.24920654 time/batch=0.72s
setting learning rate to 0.0017875
  saved to metadata/gru_no_dropout-9_nov_folkwiki-20181207-192453_epoch37.pkl
9959/10943 (epoch 81.904) train_loss=180.19467163 time/batch=0.86s
9960/10943 (epoch 81.912) train_loss=349.11840820 time/batch=1.36s
9961/10943 (epoch 81.920) train_loss=204.03366089 time/batch=0.89s
9962/10943 (epoch 81.929) train_loss=298.10681152 time/batch=1.12s
9963/10943 (epoch 81.937) train_loss=375.09942627 time/batch=1.51s
9964/10943 (epoch 81.945) train_loss=267.09381104 time/batch=1.13s
9965/10943 (epoch 81.953) train_loss=151.41467285 time/batch=0.71s
9966/10943 (epoch 81.961) train_loss=319.33190918 time/batch=1.25s
9967/10943 (epoch 81.970) train_loss=259.33056641 time/batch=1.11s
9968/10943 (epoch 81.978) train_loss=278.79635620 time/batch=1.09s
9969/10943 (epoch 81.986) train_loss=109.18495941 time/batch=0.51s
9970/10943 (epoch 81.994) train_loss=299.25625610 time/batch=1.22s
9971/10943 (epoch 82.003) train_loss=97.42309570 time/batch=0.49s
9972/10943 (epoch 82.011) train_loss=333.19512939 time/batch=1.33s
9973/10943 (epoch 82.019) train_loss=488.86364746 time/batch=2.02s
9974/10943 (epoch 82.027) train_loss=290.86044312 time/batch=1.23s
9975/10943 (epoch 82.035) train_loss=130.73171997 time/batch=0.62s
9976/10943 (epoch 82.044) train_loss=197.97357178 time/batch=0.85s
9977/10943 (epoch 82.052) train_loss=169.97470093 time/batch=0.78s
9978/10943 (epoch 82.060) train_loss=84.50381470 time/batch=0.36s
9979/10943 (epoch 82.068) train_loss=104.64389801 time/batch=0.44s
9980/10943 (epoch 82.077) train_loss=100.58203125 time/batch=0.43s
9981/10943 (epoch 82.085) train_loss=253.63578796 time/batch=0.95s
9982/10943 (epoch 82.093) train_loss=160.41290283 time/batch=0.69s
9983/10943 (epoch 82.101) train_loss=270.07519531 time/batch=1.06s
9984/10943 (epoch 82.109) train_loss=334.30725098 time/batch=1.54s
9985/10943 (epoch 82.118) train_loss=246.58914185 time/batch=1.04s
9986/10943 (epoch 82.126) train_loss=428.87573242 time/batch=2.08s
9987/10943 (epoch 82.134) train_loss=68.41925049 time/batch=0.45s
9988/10943 (epoch 82.142) train_loss=77.37686920 time/batch=0.29s
9989/10943 (epoch 82.151) train_loss=173.30560303 time/batch=0.72s
9990/10943 (epoch 82.159) train_loss=134.22131348 time/batch=0.62s
9991/10943 (epoch 82.167) train_loss=198.27835083 time/batch=0.83s
9992/10943 (epoch 82.175) train_loss=127.58089447 time/batch=0.58s
9993/10943 (epoch 82.184) train_loss=206.12884521 time/batch=0.90s
9994/10943 (epoch 82.192) train_loss=78.62092590 time/batch=0.35s
9995/10943 (epoch 82.200) train_loss=290.46743774 time/batch=1.12s
9996/10943 (epoch 82.208) train_loss=142.39465332 time/batch=0.69s
9997/10943 (epoch 82.216) train_loss=105.89897919 time/batch=0.46s
9998/10943 (epoch 82.225) train_loss=199.46444702 time/batch=0.82s
9999/10943 (epoch 82.233) train_loss=86.73010254 time/batch=0.39s
Validating
    loss:	277.591527

10000/10943 (epoch 82.241) train_loss=118.84004211 time/batch=2.18s
10001/10943 (epoch 82.249) train_loss=208.96011353 time/batch=0.86s
10002/10943 (epoch 82.258) train_loss=155.26664734 time/batch=0.72s
10003/10943 (epoch 82.266) train_loss=223.80499268 time/batch=0.99s
10004/10943 (epoch 82.274) train_loss=333.54541016 time/batch=2.18s
10005/10943 (epoch 82.282) train_loss=157.00817871 time/batch=0.84s
10006/10943 (epoch 82.290) train_loss=166.92123413 time/batch=0.74s
10007/10943 (epoch 82.299) train_loss=144.61676025 time/batch=0.63s
10008/10943 (epoch 82.307) train_loss=178.55557251 time/batch=0.79s
10009/10943 (epoch 82.315) train_loss=88.31846619 time/batch=0.41s
10010/10943 (epoch 82.323) train_loss=116.17597961 time/batch=0.46s
10011/10943 (epoch 82.332) train_loss=173.41616821 time/batch=0.69s
10012/10943 (epoch 82.340) train_loss=131.98953247 time/batch=0.55s
10013/10943 (epoch 82.348) train_loss=154.80398560 time/batch=0.63s
10014/10943 (epoch 82.356) train_loss=76.23506165 time/batch=0.34s
10015/10943 (epoch 82.364) train_loss=240.88906860 time/batch=0.92s
10016/10943 (epoch 82.373) train_loss=97.72589874 time/batch=0.45s
10017/10943 (epoch 82.381) train_loss=161.86746216 time/batch=0.62s
10018/10943 (epoch 82.389) train_loss=164.68634033 time/batch=0.68s
10019/10943 (epoch 82.397) train_loss=132.81021118 time/batch=0.58s
10020/10943 (epoch 82.406) train_loss=93.88499451 time/batch=0.40s
10021/10943 (epoch 82.414) train_loss=156.34240723 time/batch=0.65s
10022/10943 (epoch 82.422) train_loss=206.13856506 time/batch=0.83s
10023/10943 (epoch 82.430) train_loss=230.09793091 time/batch=0.97s
10024/10943 (epoch 82.438) train_loss=250.36074829 time/batch=1.02s
10025/10943 (epoch 82.447) train_loss=145.88433838 time/batch=0.65s
10026/10943 (epoch 82.455) train_loss=155.90272522 time/batch=0.64s
10027/10943 (epoch 82.463) train_loss=88.43349457 time/batch=0.37s
10028/10943 (epoch 82.471) train_loss=108.45094299 time/batch=0.45s
10029/10943 (epoch 82.480) train_loss=182.61621094 time/batch=0.77s
10030/10943 (epoch 82.488) train_loss=177.12951660 time/batch=0.80s
10031/10943 (epoch 82.496) train_loss=181.74858093 time/batch=0.79s
10032/10943 (epoch 82.504) train_loss=149.94937134 time/batch=0.65s
10033/10943 (epoch 82.512) train_loss=215.57839966 time/batch=0.91s
10034/10943 (epoch 82.521) train_loss=120.27085114 time/batch=0.55s
10035/10943 (epoch 82.529) train_loss=379.34274292 time/batch=3.04s
10036/10943 (epoch 82.537) train_loss=160.14855957 time/batch=0.96s
10037/10943 (epoch 82.545) train_loss=198.29618835 time/batch=0.83s
10038/10943 (epoch 82.554) train_loss=177.57252502 time/batch=0.75s
10039/10943 (epoch 82.562) train_loss=86.74285889 time/batch=0.38s
10040/10943 (epoch 82.570) train_loss=125.64381409 time/batch=0.50s
10041/10943 (epoch 82.578) train_loss=187.78591919 time/batch=0.79s
10042/10943 (epoch 82.586) train_loss=95.69147491 time/batch=0.45s
10043/10943 (epoch 82.595) train_loss=203.31800842 time/batch=0.83s
10044/10943 (epoch 82.603) train_loss=176.59983826 time/batch=0.81s
10045/10943 (epoch 82.611) train_loss=141.73986816 time/batch=0.62s
10046/10943 (epoch 82.619) train_loss=126.84628296 time/batch=0.55s
10047/10943 (epoch 82.628) train_loss=96.92478180 time/batch=0.41s
10048/10943 (epoch 82.636) train_loss=136.14271545 time/batch=0.56s
10049/10943 (epoch 82.644) train_loss=106.55675507 time/batch=0.47s
10050/10943 (epoch 82.652) train_loss=182.01989746 time/batch=0.81s
10051/10943 (epoch 82.660) train_loss=197.85888672 time/batch=0.84s
10052/10943 (epoch 82.669) train_loss=222.96011353 time/batch=0.94s
10053/10943 (epoch 82.677) train_loss=132.84365845 time/batch=0.56s
10054/10943 (epoch 82.685) train_loss=196.66531372 time/batch=0.85s
10055/10943 (epoch 82.693) train_loss=144.76965332 time/batch=0.65s
10056/10943 (epoch 82.702) train_loss=96.14055634 time/batch=0.41s
10057/10943 (epoch 82.710) train_loss=147.14245605 time/batch=0.60s
10058/10943 (epoch 82.718) train_loss=122.21204376 time/batch=0.55s
10059/10943 (epoch 82.726) train_loss=159.58613586 time/batch=0.67s
10060/10943 (epoch 82.735) train_loss=118.52996063 time/batch=0.51s
10061/10943 (epoch 82.743) train_loss=112.96263123 time/batch=0.47s
10062/10943 (epoch 82.751) train_loss=179.93695068 time/batch=0.73s
10063/10943 (epoch 82.759) train_loss=116.03588104 time/batch=0.51s
10064/10943 (epoch 82.767) train_loss=100.95851898 time/batch=0.46s
10065/10943 (epoch 82.776) train_loss=140.67671204 time/batch=0.60s
10066/10943 (epoch 82.784) train_loss=140.15019226 time/batch=0.58s
10067/10943 (epoch 82.792) train_loss=135.37171936 time/batch=0.58s
10068/10943 (epoch 82.800) train_loss=137.76074219 time/batch=0.62s
10069/10943 (epoch 82.809) train_loss=182.13540649 time/batch=0.73s
10070/10943 (epoch 82.817) train_loss=184.34698486 time/batch=0.77s
10071/10943 (epoch 82.825) train_loss=155.05825806 time/batch=0.67s
10072/10943 (epoch 82.833) train_loss=170.59567261 time/batch=0.70s
10073/10943 (epoch 82.841) train_loss=180.16108704 time/batch=0.71s
10074/10943 (epoch 82.850) train_loss=197.85733032 time/batch=0.92s
10075/10943 (epoch 82.858) train_loss=184.97540283 time/batch=0.81s
10076/10943 (epoch 82.866) train_loss=139.42236328 time/batch=0.59s
10077/10943 (epoch 82.874) train_loss=129.44146729 time/batch=0.58s
10078/10943 (epoch 82.883) train_loss=177.87368774 time/batch=0.72s
10079/10943 (epoch 82.891) train_loss=125.75724030 time/batch=0.69s
setting learning rate to 0.0017339
10080/10943 (epoch 82.899) train_loss=336.43780518 time/batch=1.42s
10081/10943 (epoch 82.907) train_loss=103.67607117 time/batch=0.52s
10082/10943 (epoch 82.915) train_loss=69.61326599 time/batch=0.31s
10083/10943 (epoch 82.924) train_loss=244.59387207 time/batch=1.01s
10084/10943 (epoch 82.932) train_loss=367.07382202 time/batch=1.51s
10085/10943 (epoch 82.940) train_loss=175.36541748 time/batch=0.85s
10086/10943 (epoch 82.948) train_loss=126.72985077 time/batch=0.58s
10087/10943 (epoch 82.957) train_loss=118.51617432 time/batch=0.51s
10088/10943 (epoch 82.965) train_loss=154.67803955 time/batch=0.68s
10089/10943 (epoch 82.973) train_loss=174.63815308 time/batch=0.85s
10090/10943 (epoch 82.981) train_loss=295.27413940 time/batch=1.20s
10091/10943 (epoch 82.989) train_loss=368.55035400 time/batch=1.55s
10092/10943 (epoch 82.998) train_loss=624.39758301 time/batch=3.15s
10093/10943 (epoch 83.006) train_loss=243.51617432 time/batch=1.19s
10094/10943 (epoch 83.014) train_loss=182.30319214 time/batch=0.82s
10095/10943 (epoch 83.022) train_loss=201.49815369 time/batch=0.88s
10096/10943 (epoch 83.031) train_loss=287.03723145 time/batch=1.15s
10097/10943 (epoch 83.039) train_loss=297.02700806 time/batch=1.25s
10098/10943 (epoch 83.047) train_loss=149.43130493 time/batch=0.73s
10099/10943 (epoch 83.055) train_loss=431.54394531 time/batch=1.66s
10100/10943 (epoch 83.063) train_loss=251.34611511 time/batch=1.12s
10101/10943 (epoch 83.072) train_loss=93.27879333 time/batch=0.45s
10102/10943 (epoch 83.080) train_loss=259.61727905 time/batch=0.99s
10103/10943 (epoch 83.088) train_loss=105.28073883 time/batch=0.48s
10104/10943 (epoch 83.096) train_loss=233.75122070 time/batch=0.92s
10105/10943 (epoch 83.105) train_loss=265.69238281 time/batch=1.09s
10106/10943 (epoch 83.113) train_loss=143.79612732 time/batch=0.69s
10107/10943 (epoch 83.121) train_loss=202.12994385 time/batch=0.87s
10108/10943 (epoch 83.129) train_loss=159.81158447 time/batch=0.74s
10109/10943 (epoch 83.137) train_loss=85.47549438 time/batch=0.45s
10110/10943 (epoch 83.146) train_loss=63.51605225 time/batch=0.26s
10111/10943 (epoch 83.154) train_loss=107.17755127 time/batch=0.45s
10112/10943 (epoch 83.162) train_loss=103.90881348 time/batch=0.44s
10113/10943 (epoch 83.170) train_loss=273.08349609 time/batch=1.07s
10114/10943 (epoch 83.179) train_loss=334.80130005 time/batch=1.30s
10115/10943 (epoch 83.187) train_loss=300.86529541 time/batch=1.29s
10116/10943 (epoch 83.195) train_loss=115.22872925 time/batch=0.55s
10117/10943 (epoch 83.203) train_loss=285.04345703 time/batch=1.05s
10118/10943 (epoch 83.212) train_loss=211.22679138 time/batch=0.95s
10119/10943 (epoch 83.220) train_loss=146.26971436 time/batch=0.68s
10120/10943 (epoch 83.228) train_loss=80.16902161 time/batch=0.32s
10121/10943 (epoch 83.236) train_loss=189.31857300 time/batch=0.78s
10122/10943 (epoch 83.244) train_loss=223.86895752 time/batch=0.95s
10123/10943 (epoch 83.253) train_loss=73.86566162 time/batch=0.36s
10124/10943 (epoch 83.261) train_loss=227.05883789 time/batch=0.91s
10125/10943 (epoch 83.269) train_loss=158.11627197 time/batch=0.71s
10126/10943 (epoch 83.277) train_loss=130.93218994 time/batch=0.59s
10127/10943 (epoch 83.286) train_loss=165.93251038 time/batch=0.70s
10128/10943 (epoch 83.294) train_loss=101.09510803 time/batch=0.46s
10129/10943 (epoch 83.302) train_loss=77.73939514 time/batch=0.33s
10130/10943 (epoch 83.310) train_loss=296.20056152 time/batch=1.49s
10131/10943 (epoch 83.318) train_loss=179.96992493 time/batch=0.84s
10132/10943 (epoch 83.327) train_loss=171.59262085 time/batch=0.72s
10133/10943 (epoch 83.335) train_loss=155.66003418 time/batch=0.67s
10134/10943 (epoch 83.343) train_loss=91.05594635 time/batch=0.36s
10135/10943 (epoch 83.351) train_loss=80.81173706 time/batch=0.31s
10136/10943 (epoch 83.360) train_loss=155.60124207 time/batch=0.65s
10137/10943 (epoch 83.368) train_loss=200.18130493 time/batch=0.87s
10138/10943 (epoch 83.376) train_loss=202.48286438 time/batch=0.86s
10139/10943 (epoch 83.384) train_loss=227.98515320 time/batch=0.97s
10140/10943 (epoch 83.392) train_loss=141.02120972 time/batch=0.65s
10141/10943 (epoch 83.401) train_loss=225.26693726 time/batch=0.95s
10142/10943 (epoch 83.409) train_loss=167.56648254 time/batch=0.81s
10143/10943 (epoch 83.417) train_loss=188.41973877 time/batch=0.88s
10144/10943 (epoch 83.425) train_loss=136.38546753 time/batch=0.63s
10145/10943 (epoch 83.434) train_loss=177.16793823 time/batch=0.77s
10146/10943 (epoch 83.442) train_loss=205.56808472 time/batch=0.90s
10147/10943 (epoch 83.450) train_loss=154.13787842 time/batch=0.72s
10148/10943 (epoch 83.458) train_loss=115.63636780 time/batch=0.51s
10149/10943 (epoch 83.466) train_loss=182.57168579 time/batch=0.75s
10150/10943 (epoch 83.475) train_loss=129.87205505 time/batch=0.57s
10151/10943 (epoch 83.483) train_loss=110.53575134 time/batch=0.49s
10152/10943 (epoch 83.491) train_loss=134.97222900 time/batch=0.59s
10153/10943 (epoch 83.499) train_loss=174.50187683 time/batch=0.74s
10154/10943 (epoch 83.508) train_loss=110.50877380 time/batch=0.49s
10155/10943 (epoch 83.516) train_loss=135.28146362 time/batch=0.54s
10156/10943 (epoch 83.524) train_loss=167.24853516 time/batch=0.78s
10157/10943 (epoch 83.532) train_loss=123.23989105 time/batch=0.59s
10158/10943 (epoch 83.540) train_loss=105.41885376 time/batch=0.47s
10159/10943 (epoch 83.549) train_loss=138.26884460 time/batch=0.59s
10160/10943 (epoch 83.557) train_loss=158.98422241 time/batch=0.67s
10161/10943 (epoch 83.565) train_loss=174.57522583 time/batch=0.81s
10162/10943 (epoch 83.573) train_loss=136.36323547 time/batch=0.60s
10163/10943 (epoch 83.582) train_loss=132.69537354 time/batch=0.59s
10164/10943 (epoch 83.590) train_loss=139.71556091 time/batch=0.61s
10165/10943 (epoch 83.598) train_loss=121.05194855 time/batch=0.53s
10166/10943 (epoch 83.606) train_loss=248.01286316 time/batch=0.95s
10167/10943 (epoch 83.614) train_loss=126.74192810 time/batch=0.59s
10168/10943 (epoch 83.623) train_loss=103.65405273 time/batch=0.44s
10169/10943 (epoch 83.631) train_loss=118.13449097 time/batch=0.50s
10170/10943 (epoch 83.639) train_loss=210.29362488 time/batch=0.96s
10171/10943 (epoch 83.647) train_loss=163.56115723 time/batch=0.73s
10172/10943 (epoch 83.656) train_loss=136.79895020 time/batch=0.56s
10173/10943 (epoch 83.664) train_loss=150.11079407 time/batch=0.63s
10174/10943 (epoch 83.672) train_loss=135.90969849 time/batch=0.60s
10175/10943 (epoch 83.680) train_loss=132.73162842 time/batch=0.61s
10176/10943 (epoch 83.689) train_loss=92.20410919 time/batch=0.37s
10177/10943 (epoch 83.697) train_loss=189.09085083 time/batch=0.76s
10178/10943 (epoch 83.705) train_loss=148.33726501 time/batch=0.65s
10179/10943 (epoch 83.713) train_loss=97.43959045 time/batch=0.39s
10180/10943 (epoch 83.721) train_loss=174.03753662 time/batch=0.72s
10181/10943 (epoch 83.730) train_loss=90.24931335 time/batch=0.42s
10182/10943 (epoch 83.738) train_loss=171.07238770 time/batch=0.72s
10183/10943 (epoch 83.746) train_loss=87.68090057 time/batch=0.38s
10184/10943 (epoch 83.754) train_loss=182.22167969 time/batch=0.68s
10185/10943 (epoch 83.763) train_loss=92.68663025 time/batch=0.46s
10186/10943 (epoch 83.771) train_loss=126.89340210 time/batch=0.56s
10187/10943 (epoch 83.779) train_loss=174.49395752 time/batch=0.74s
10188/10943 (epoch 83.787) train_loss=206.58572388 time/batch=0.83s
10189/10943 (epoch 83.795) train_loss=129.18028259 time/batch=0.54s
10190/10943 (epoch 83.804) train_loss=201.17466736 time/batch=0.80s
10191/10943 (epoch 83.812) train_loss=176.94680786 time/batch=0.80s
10192/10943 (epoch 83.820) train_loss=194.75466919 time/batch=0.82s
10193/10943 (epoch 83.828) train_loss=178.55783081 time/batch=0.78s
10194/10943 (epoch 83.837) train_loss=177.89187622 time/batch=0.83s
10195/10943 (epoch 83.845) train_loss=101.75355530 time/batch=0.48s
10196/10943 (epoch 83.853) train_loss=121.43219757 time/batch=0.49s
10197/10943 (epoch 83.861) train_loss=134.52590942 time/batch=0.57s
10198/10943 (epoch 83.869) train_loss=155.94949341 time/batch=0.69s
10199/10943 (epoch 83.878) train_loss=136.01150513 time/batch=0.64s
10200/10943 (epoch 83.886) train_loss=165.26884460 time/batch=0.65s
setting learning rate to 0.0016818
  saved to metadata/gru_no_dropout-9_nov_folkwiki-20181207-192453_epoch39.pkl
10201/10943 (epoch 83.894) train_loss=417.54962158 time/batch=1.65s
10202/10943 (epoch 83.902) train_loss=112.49681091 time/batch=0.61s
10203/10943 (epoch 83.911) train_loss=155.18124390 time/batch=0.76s
10204/10943 (epoch 83.919) train_loss=290.86187744 time/batch=1.19s
10205/10943 (epoch 83.927) train_loss=89.16887665 time/batch=0.47s
10206/10943 (epoch 83.935) train_loss=334.64944458 time/batch=1.26s
10207/10943 (epoch 83.943) train_loss=291.88684082 time/batch=1.17s
10208/10943 (epoch 83.952) train_loss=163.34715271 time/batch=0.77s
10209/10943 (epoch 83.960) train_loss=209.35368347 time/batch=0.92s
10210/10943 (epoch 83.968) train_loss=198.48278809 time/batch=0.89s
10211/10943 (epoch 83.976) train_loss=284.28286743 time/batch=1.09s
10212/10943 (epoch 83.985) train_loss=112.50524902 time/batch=0.56s
10213/10943 (epoch 83.993) train_loss=182.58944702 time/batch=0.80s
10214/10943 (epoch 84.001) train_loss=168.51263428 time/batch=0.72s
10215/10943 (epoch 84.009) train_loss=269.97528076 time/batch=1.09s
10216/10943 (epoch 84.017) train_loss=89.53602600 time/batch=0.41s
10217/10943 (epoch 84.026) train_loss=383.36312866 time/batch=1.58s
10218/10943 (epoch 84.034) train_loss=134.30975342 time/batch=0.74s
10219/10943 (epoch 84.042) train_loss=192.68246460 time/batch=0.84s
10220/10943 (epoch 84.050) train_loss=82.92119598 time/batch=0.39s
