vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
20148/10943 (epoch 165.699) train_loss=137.59793091 time/batch=0.69s
20149/10943 (epoch 165.708) train_loss=227.26736450 time/batch=1.07s
20150/10943 (epoch 165.716) train_loss=257.09631348 time/batch=1.22s
20151/10943 (epoch 165.724) train_loss=195.58990479 time/batch=0.99s
20152/10943 (epoch 165.732) train_loss=226.65774536 time/batch=1.14s
20153/10943 (epoch 165.740) train_loss=156.95016479 time/batch=0.83s
20154/10943 (epoch 165.749) train_loss=326.93084717 time/batch=1.85s
20155/10943 (epoch 165.757) train_loss=98.24989319 time/batch=0.58s
20156/10943 (epoch 165.765) train_loss=264.09527588 time/batch=1.25s
20157/10943 (epoch 165.773) train_loss=104.84535217 time/batch=0.57s
20158/10943 (epoch 165.782) train_loss=111.55457306 time/batch=0.53s
20159/10943 (epoch 165.790) train_loss=162.84065247 time/batch=0.77s
20160/10943 (epoch 165.798) train_loss=372.09857178 time/batch=3.76s
20161/10943 (epoch 165.806) train_loss=151.61764526 time/batch=1.10s
20162/10943 (epoch 165.814) train_loss=182.69277954 time/batch=0.89s
20163/10943 (epoch 165.823) train_loss=212.44734192 time/batch=1.02s
20164/10943 (epoch 165.831) train_loss=188.81889343 time/batch=1.02s
20165/10943 (epoch 165.839) train_loss=115.96052551 time/batch=0.65s
20166/10943 (epoch 165.847) train_loss=117.43980408 time/batch=0.59s
20167/10943 (epoch 165.856) train_loss=140.11094666 time/batch=0.72s
20168/10943 (epoch 165.864) train_loss=80.89450073 time/batch=0.41s
20169/10943 (epoch 165.872) train_loss=142.55529785 time/batch=0.66s
20170/10943 (epoch 165.880) train_loss=172.62228394 time/batch=0.84s
20171/10943 (epoch 165.888) train_loss=131.29592896 time/batch=0.67s
20172/10943 (epoch 165.897) train_loss=105.78001404 time/batch=0.48s
20173/10943 (epoch 165.905) train_loss=135.40954590 time/batch=0.68s
20174/10943 (epoch 165.913) train_loss=134.59268188 time/batch=0.68s
20175/10943 (epoch 165.921) train_loss=91.24899292 time/batch=0.41s
20176/10943 (epoch 165.930) train_loss=148.55859375 time/batch=0.68s
20177/10943 (epoch 165.938) train_loss=118.79167175 time/batch=0.61s
20178/10943 (epoch 165.946) train_loss=211.64544678 time/batch=1.03s
20179/10943 (epoch 165.954) train_loss=105.82725525 time/batch=0.58s
20180/10943 (epoch 165.962) train_loss=203.32215881 time/batch=0.92s
20181/10943 (epoch 165.971) train_loss=118.29366302 time/batch=0.57s
20182/10943 (epoch 165.979) train_loss=76.17109680 time/batch=0.36s
20183/10943 (epoch 165.987) train_loss=199.20880127 time/batch=0.92s
20184/10943 (epoch 165.995) train_loss=113.25737000 time/batch=0.57s
20185/10943 (epoch 166.004) train_loss=196.57916260 time/batch=0.95s
20186/10943 (epoch 166.012) train_loss=172.24383545 time/batch=0.89s
20187/10943 (epoch 166.020) train_loss=149.47265625 time/batch=0.73s
20188/10943 (epoch 166.028) train_loss=267.88659668 time/batch=1.29s
20189/10943 (epoch 166.036) train_loss=173.64125061 time/batch=0.91s
20190/10943 (epoch 166.045) train_loss=250.39384460 time/batch=1.15s
20191/10943 (epoch 166.053) train_loss=125.18027496 time/batch=0.66s
20192/10943 (epoch 166.061) train_loss=99.02789307 time/batch=0.47s
20193/10943 (epoch 166.069) train_loss=216.97766113 time/batch=0.99s
20194/10943 (epoch 166.078) train_loss=168.04870605 time/batch=0.83s
20195/10943 (epoch 166.086) train_loss=88.86473083 time/batch=0.55s
20196/10943 (epoch 166.094) train_loss=145.60600281 time/batch=0.66s
20197/10943 (epoch 166.102) train_loss=194.40951538 time/batch=0.93s
20198/10943 (epoch 166.111) train_loss=165.54502869 time/batch=0.89s
20199/10943 (epoch 166.119) train_loss=206.11782837 time/batch=1.09s
20200/10943 (epoch 166.127) train_loss=177.99148560 time/batch=0.94s
20201/10943 (epoch 166.135) train_loss=148.55349731 time/batch=0.75s
20202/10943 (epoch 166.143) train_loss=143.58554077 time/batch=0.71s
20203/10943 (epoch 166.152) train_loss=128.13461304 time/batch=0.65s
20204/10943 (epoch 166.160) train_loss=102.74370575 time/batch=0.61s
20205/10943 (epoch 166.168) train_loss=127.11308289 time/batch=0.62s
20206/10943 (epoch 166.176) train_loss=156.82009888 time/batch=0.75s
20207/10943 (epoch 166.185) train_loss=212.75698853 time/batch=1.00s
20208/10943 (epoch 166.193) train_loss=150.03460693 time/batch=0.77s
20209/10943 (epoch 166.201) train_loss=194.55459595 time/batch=0.95s
20210/10943 (epoch 166.209) train_loss=203.51367188 time/batch=1.01s
20211/10943 (epoch 166.217) train_loss=144.71420288 time/batch=0.79s
20212/10943 (epoch 166.226) train_loss=181.96279907 time/batch=0.81s
20213/10943 (epoch 166.234) train_loss=178.98815918 time/batch=0.90s
20214/10943 (epoch 166.242) train_loss=168.12556458 time/batch=0.83s
20215/10943 (epoch 166.250) train_loss=142.42201233 time/batch=0.74s
20216/10943 (epoch 166.259) train_loss=174.76103210 time/batch=0.82s
20217/10943 (epoch 166.267) train_loss=201.03829956 time/batch=0.93s
20218/10943 (epoch 166.275) train_loss=146.00961304 time/batch=0.79s
20219/10943 (epoch 166.283) train_loss=147.76217651 time/batch=0.81s
20220/10943 (epoch 166.291) train_loss=165.09632874 time/batch=0.84s
20221/10943 (epoch 166.300) train_loss=183.15986633 time/batch=0.99s
20222/10943 (epoch 166.308) train_loss=172.26658630 time/batch=0.87s
20223/10943 (epoch 166.316) train_loss=193.52809143 time/batch=0.91s
20224/10943 (epoch 166.324) train_loss=201.04823303 time/batch=0.98s
20225/10943 (epoch 166.333) train_loss=203.00518799 time/batch=0.90s
20226/10943 (epoch 166.341) train_loss=191.52859497 time/batch=1.01s
setting learning rate to 0.0010331
20227/10943 (epoch 166.349) train_loss=316.91342163 time/batch=1.43s
20228/10943 (epoch 166.357) train_loss=266.94482422 time/batch=1.22s
20229/10943 (epoch 166.365) train_loss=304.93112183 time/batch=1.39s
20230/10943 (epoch 166.374) train_loss=578.37689209 time/batch=2.87s
20231/10943 (epoch 166.382) train_loss=430.70681763 time/batch=2.15s
20232/10943 (epoch 166.390) train_loss=523.79064941 time/batch=3.90s
20233/10943 (epoch 166.398) train_loss=168.21643066 time/batch=1.16s
20234/10943 (epoch 166.407) train_loss=105.59417725 time/batch=0.53s
20235/10943 (epoch 166.415) train_loss=144.08154297 time/batch=0.73s
20236/10943 (epoch 166.423) train_loss=363.12741089 time/batch=1.59s
20237/10943 (epoch 166.431) train_loss=167.29144287 time/batch=0.93s
20238/10943 (epoch 166.439) train_loss=362.73547363 time/batch=1.66s
20239/10943 (epoch 166.448) train_loss=116.43248749 time/batch=0.73s
20240/10943 (epoch 166.456) train_loss=133.33425903 time/batch=0.67s
20241/10943 (epoch 166.464) train_loss=117.87371826 time/batch=0.62s
20242/10943 (epoch 166.472) train_loss=78.00760651 time/batch=0.37s
20243/10943 (epoch 166.481) train_loss=65.02639771 time/batch=0.33s
20244/10943 (epoch 166.489) train_loss=272.83743286 time/batch=1.19s
20245/10943 (epoch 166.497) train_loss=323.07360840 time/batch=1.39s
20246/10943 (epoch 166.505) train_loss=85.49173737 time/batch=0.51s
20247/10943 (epoch 166.513) train_loss=189.34516907 time/batch=0.84s
20248/10943 (epoch 166.522) train_loss=223.96408081 time/batch=1.09s
20249/10943 (epoch 166.530) train_loss=191.14639282 time/batch=0.97s
20250/10943 (epoch 166.538) train_loss=132.94903564 time/batch=0.66s
20251/10943 (epoch 166.546) train_loss=116.72659302 time/batch=0.55s
20252/10943 (epoch 166.555) train_loss=106.95783234 time/batch=0.54s
20253/10943 (epoch 166.563) train_loss=121.12787628 time/batch=0.62s
20254/10943 (epoch 166.571) train_loss=160.46347046 time/batch=0.85s
20255/10943 (epoch 166.579) train_loss=126.89886475 time/batch=0.60s
20256/10943 (epoch 166.588) train_loss=100.64453888 time/batch=0.49s
20257/10943 (epoch 166.596) train_loss=229.21777344 time/batch=1.09s
20258/10943 (epoch 166.604) train_loss=135.62745667 time/batch=0.76s
20259/10943 (epoch 166.612) train_loss=190.09884644 time/batch=0.97s
20260/10943 (epoch 166.620) train_loss=369.69873047 time/batch=1.76s
20261/10943 (epoch 166.629) train_loss=286.01760864 time/batch=1.38s
20262/10943 (epoch 166.637) train_loss=339.66680908 time/batch=1.53s
20263/10943 (epoch 166.645) train_loss=89.13397980 time/batch=0.52s
20264/10943 (epoch 166.653) train_loss=304.05917358 time/batch=1.32s
20265/10943 (epoch 166.662) train_loss=184.06457520 time/batch=0.95s
20266/10943 (epoch 166.670) train_loss=105.42407990 time/batch=0.51s
20267/10943 (epoch 166.678) train_loss=140.75102234 time/batch=0.65s
20268/10943 (epoch 166.686) train_loss=101.02204895 time/batch=0.50s
20269/10943 (epoch 166.694) train_loss=174.19046021 time/batch=0.85s
20270/10943 (epoch 166.703) train_loss=305.36816406 time/batch=1.45s
20271/10943 (epoch 166.711) train_loss=171.26403809 time/batch=0.92s
20272/10943 (epoch 166.719) train_loss=84.32708740 time/batch=0.42s
20273/10943 (epoch 166.727) train_loss=262.10159302 time/batch=1.17s
20274/10943 (epoch 166.736) train_loss=205.21261597 time/batch=1.00s
20275/10943 (epoch 166.744) train_loss=159.39671326 time/batch=0.81s
20276/10943 (epoch 166.752) train_loss=104.90243530 time/batch=0.53s
20277/10943 (epoch 166.760) train_loss=173.82373047 time/batch=0.83s
20278/10943 (epoch 166.768) train_loss=229.71568298 time/batch=1.16s
20279/10943 (epoch 166.777) train_loss=234.68531799 time/batch=1.13s
20280/10943 (epoch 166.785) train_loss=188.41590881 time/batch=0.95s
20281/10943 (epoch 166.793) train_loss=126.78115845 time/batch=0.63s
20282/10943 (epoch 166.801) train_loss=304.05065918 time/batch=1.46s
20283/10943 (epoch 166.810) train_loss=227.09661865 time/batch=1.23s
20284/10943 (epoch 166.818) train_loss=141.33078003 time/batch=0.74s
20285/10943 (epoch 166.826) train_loss=186.69485474 time/batch=0.89s
20286/10943 (epoch 166.834) train_loss=213.67205811 time/batch=1.02s
20287/10943 (epoch 166.842) train_loss=178.18267822 time/batch=0.95s
20288/10943 (epoch 166.851) train_loss=290.21136475 time/batch=1.49s
20289/10943 (epoch 166.859) train_loss=110.69774628 time/batch=0.65s
20290/10943 (epoch 166.867) train_loss=182.73951721 time/batch=0.86s
20291/10943 (epoch 166.875) train_loss=177.34118652 time/batch=0.93s
20292/10943 (epoch 166.884) train_loss=139.34718323 time/batch=0.78s
20293/10943 (epoch 166.892) train_loss=112.32862854 time/batch=0.59s
20294/10943 (epoch 166.900) train_loss=86.46633911 time/batch=0.40s
20295/10943 (epoch 166.908) train_loss=147.46482849 time/batch=0.68s
20296/10943 (epoch 166.916) train_loss=145.36334229 time/batch=0.77s
20297/10943 (epoch 166.925) train_loss=131.18908691 time/batch=0.66s
20298/10943 (epoch 166.933) train_loss=195.68118286 time/batch=0.98s
20299/10943 (epoch 166.941) train_loss=168.54336548 time/batch=0.84s
20300/10943 (epoch 166.949) train_loss=290.15081787 time/batch=1.24s
20301/10943 (epoch 166.958) train_loss=113.81858826 time/batch=0.62s
20302/10943 (epoch 166.966) train_loss=211.30693054 time/batch=1.02s
20303/10943 (epoch 166.974) train_loss=221.01016235 time/batch=1.18s
20304/10943 (epoch 166.982) train_loss=182.30476379 time/batch=0.97s
20305/10943 (epoch 166.990) train_loss=124.19763184 time/batch=0.68s
20306/10943 (epoch 166.999) train_loss=241.78469849 time/batch=1.14s
20307/10943 (epoch 167.007) train_loss=86.47569275 time/batch=0.49s
20308/10943 (epoch 167.015) train_loss=170.65634155 time/batch=0.81s
20309/10943 (epoch 167.023) train_loss=141.46105957 time/batch=0.72s
20310/10943 (epoch 167.032) train_loss=239.92727661 time/batch=1.16s
20311/10943 (epoch 167.040) train_loss=120.15451050 time/batch=0.68s
20312/10943 (epoch 167.048) train_loss=252.75350952 time/batch=1.16s
20313/10943 (epoch 167.056) train_loss=217.30242920 time/batch=1.22s
20314/10943 (epoch 167.065) train_loss=132.57456970 time/batch=0.71s
20315/10943 (epoch 167.073) train_loss=273.37359619 time/batch=1.72s
20316/10943 (epoch 167.081) train_loss=144.65159607 time/batch=0.86s
20317/10943 (epoch 167.089) train_loss=205.72915649 time/batch=1.18s
20318/10943 (epoch 167.097) train_loss=149.21740723 time/batch=0.79s
20319/10943 (epoch 167.106) train_loss=184.58975220 time/batch=0.98s
20320/10943 (epoch 167.114) train_loss=168.44400024 time/batch=0.86s
20321/10943 (epoch 167.122) train_loss=169.11238098 time/batch=0.81s
20322/10943 (epoch 167.130) train_loss=192.40013123 time/batch=0.94s
20323/10943 (epoch 167.139) train_loss=194.32505798 time/batch=1.00s
20324/10943 (epoch 167.147) train_loss=152.14472961 time/batch=0.81s
20325/10943 (epoch 167.155) train_loss=140.81193542 time/batch=0.74s
20326/10943 (epoch 167.163) train_loss=96.86055756 time/batch=0.48s
20327/10943 (epoch 167.171) train_loss=138.00036621 time/batch=0.68s
20328/10943 (epoch 167.180) train_loss=209.73980713 time/batch=1.01s
20329/10943 (epoch 167.188) train_loss=102.24640656 time/batch=0.49s
20330/10943 (epoch 167.196) train_loss=215.53164673 time/batch=0.99s
20331/10943 (epoch 167.204) train_loss=189.01821899 time/batch=1.01s
20332/10943 (epoch 167.213) train_loss=167.57870483 time/batch=0.84s
20333/10943 (epoch 167.221) train_loss=170.90393066 time/batch=0.81s
20334/10943 (epoch 167.229) train_loss=183.81260681 time/batch=0.96s
20335/10943 (epoch 167.237) train_loss=185.61108398 time/batch=0.98s
20336/10943 (epoch 167.245) train_loss=222.99748230 time/batch=1.74s
20337/10943 (epoch 167.254) train_loss=131.91853333 time/batch=0.78s
20338/10943 (epoch 167.262) train_loss=97.15701294 time/batch=0.45s
20339/10943 (epoch 167.270) train_loss=170.93771362 time/batch=0.89s
20340/10943 (epoch 167.278) train_loss=146.64764404 time/batch=0.81s
20341/10943 (epoch 167.287) train_loss=148.49832153 time/batch=0.75s
20342/10943 (epoch 167.295) train_loss=98.17134094 time/batch=0.53s
20343/10943 (epoch 167.303) train_loss=148.31185913 time/batch=0.71s
20344/10943 (epoch 167.311) train_loss=151.89364624 time/batch=0.79s
20345/10943 (epoch 167.319) train_loss=141.60037231 time/batch=0.73s
20346/10943 (epoch 167.328) train_loss=205.63418579 time/batch=1.01s
20347/10943 (epoch 167.336) train_loss=189.11355591 time/batch=1.03s
setting learning rate to 0.0010021
20348/10943 (epoch 167.344) train_loss=345.25701904 time/batch=1.56s
20349/10943 (epoch 167.352) train_loss=211.23596191 time/batch=1.11s
20350/10943 (epoch 167.361) train_loss=102.98894501 time/batch=0.52s
20351/10943 (epoch 167.369) train_loss=142.75402832 time/batch=0.73s
20352/10943 (epoch 167.377) train_loss=225.61508179 time/batch=1.08s
20353/10943 (epoch 167.385) train_loss=368.55749512 time/batch=1.81s
20354/10943 (epoch 167.393) train_loss=358.81488037 time/batch=1.72s
20355/10943 (epoch 167.402) train_loss=117.67127991 time/batch=0.71s
20356/10943 (epoch 167.410) train_loss=82.50361633 time/batch=0.39s
20357/10943 (epoch 167.418) train_loss=140.86766052 time/batch=0.74s
20358/10943 (epoch 167.426) train_loss=393.44366455 time/batch=1.89s
20359/10943 (epoch 167.435) train_loss=104.30023193 time/batch=0.69s
20360/10943 (epoch 167.443) train_loss=218.95503235 time/batch=1.05s
20361/10943 (epoch 167.451) train_loss=96.09888458 time/batch=0.49s
20362/10943 (epoch 167.459) train_loss=113.61518860 time/batch=0.51s
20363/10943 (epoch 167.467) train_loss=105.28547668 time/batch=0.53s
20364/10943 (epoch 167.476) train_loss=91.86775208 time/batch=0.41s
20365/10943 (epoch 167.484) train_loss=150.37561035 time/batch=0.75s
20366/10943 (epoch 167.492) train_loss=344.94192505 time/batch=1.65s
20367/10943 (epoch 167.500) train_loss=625.62329102 time/batch=3.86s
20368/10943 (epoch 167.509) train_loss=211.06643677 time/batch=1.36s
20369/10943 (epoch 167.517) train_loss=318.90704346 time/batch=1.36s
20370/10943 (epoch 167.525) train_loss=265.69671631 time/batch=1.29s
20371/10943 (epoch 167.533) train_loss=99.14637756 time/batch=0.52s
20372/10943 (epoch 167.542) train_loss=124.74449921 time/batch=0.56s
20373/10943 (epoch 167.550) train_loss=219.35800171 time/batch=1.08s
20374/10943 (epoch 167.558) train_loss=113.29070282 time/batch=0.62s
20375/10943 (epoch 167.566) train_loss=67.66534424 time/batch=0.33s
20376/10943 (epoch 167.574) train_loss=135.57073975 time/batch=0.70s
20377/10943 (epoch 167.583) train_loss=180.10476685 time/batch=0.97s
20378/10943 (epoch 167.591) train_loss=168.51785278 time/batch=0.83s
20379/10943 (epoch 167.599) train_loss=90.56496429 time/batch=0.48s
20380/10943 (epoch 167.607) train_loss=189.27540588 time/batch=0.89s
20381/10943 (epoch 167.616) train_loss=467.55651855 time/batch=2.06s
20382/10943 (epoch 167.624) train_loss=144.69581604 time/batch=0.93s
20383/10943 (epoch 167.632) train_loss=172.47274780 time/batch=0.85s
20384/10943 (epoch 167.640) train_loss=314.10128784 time/batch=1.40s
20385/10943 (epoch 167.648) train_loss=203.07443237 time/batch=1.02s
20386/10943 (epoch 167.657) train_loss=182.61883545 time/batch=0.92s
20387/10943 (epoch 167.665) train_loss=130.34713745 time/batch=0.65s
20388/10943 (epoch 167.673) train_loss=287.74407959 time/batch=1.29s
20389/10943 (epoch 167.681) train_loss=192.78945923 time/batch=0.96s
20390/10943 (epoch 167.690) train_loss=154.33621216 time/batch=0.80s
20391/10943 (epoch 167.698) train_loss=136.45356750 time/batch=0.70s
20392/10943 (epoch 167.706) train_loss=276.31552124 time/batch=1.18s
20393/10943 (epoch 167.714) train_loss=178.40832520 time/batch=0.89s
20394/10943 (epoch 167.722) train_loss=154.74940491 time/batch=0.82s
20395/10943 (epoch 167.731) train_loss=119.07643127 time/batch=0.63s
20396/10943 (epoch 167.739) train_loss=219.89535522 time/batch=1.06s
20397/10943 (epoch 167.747) train_loss=169.51449585 time/batch=0.85s
20398/10943 (epoch 167.755) train_loss=249.93463135 time/batch=1.18s
20399/10943 (epoch 167.764) train_loss=137.78967285 time/batch=0.82s
20400/10943 (epoch 167.772) train_loss=183.05633545 time/batch=0.88s
20401/10943 (epoch 167.780) train_loss=174.59835815 time/batch=0.97s
20402/10943 (epoch 167.788) train_loss=246.11807251 time/batch=1.20s
20403/10943 (epoch 167.796) train_loss=127.07080841 time/batch=0.73s
20404/10943 (epoch 167.805) train_loss=181.28341675 time/batch=0.86s
20405/10943 (epoch 167.813) train_loss=156.53192139 time/batch=0.87s
20406/10943 (epoch 167.821) train_loss=266.58596802 time/batch=1.28s
20407/10943 (epoch 167.829) train_loss=194.85368347 time/batch=1.04s
20408/10943 (epoch 167.838) train_loss=166.49879456 time/batch=0.91s
20409/10943 (epoch 167.846) train_loss=121.97422028 time/batch=0.63s
20410/10943 (epoch 167.854) train_loss=129.71757507 time/batch=0.62s
20411/10943 (epoch 167.862) train_loss=134.99533081 time/batch=0.70s
20412/10943 (epoch 167.870) train_loss=283.81188965 time/batch=1.25s
20413/10943 (epoch 167.879) train_loss=127.68069458 time/batch=0.72s
20414/10943 (epoch 167.887) train_loss=87.89916992 time/batch=0.46s
20415/10943 (epoch 167.895) train_loss=252.17118835 time/batch=1.17s
20416/10943 (epoch 167.903) train_loss=325.71578979 time/batch=1.50s
20417/10943 (epoch 167.912) train_loss=131.20379639 time/batch=0.79s
20418/10943 (epoch 167.920) train_loss=318.98400879 time/batch=1.45s
20419/10943 (epoch 167.928) train_loss=226.89093018 time/batch=1.18s
20420/10943 (epoch 167.936) train_loss=166.31228638 time/batch=0.83s
20421/10943 (epoch 167.944) train_loss=186.72445679 time/batch=0.95s
20422/10943 (epoch 167.953) train_loss=125.03121185 time/batch=0.69s
20423/10943 (epoch 167.961) train_loss=90.53464508 time/batch=0.46s
20424/10943 (epoch 167.969) train_loss=161.20745850 time/batch=0.79s
20425/10943 (epoch 167.977) train_loss=144.75671387 time/batch=0.68s
20426/10943 (epoch 167.986) train_loss=220.66931152 time/batch=1.01s
20427/10943 (epoch 167.994) train_loss=205.83383179 time/batch=1.08s
20428/10943 (epoch 168.002) train_loss=235.09341431 time/batch=1.28s
20429/10943 (epoch 168.010) train_loss=147.36836243 time/batch=0.78s
20430/10943 (epoch 168.019) train_loss=111.90377808 time/batch=0.52s
20431/10943 (epoch 168.027) train_loss=144.57829285 time/batch=0.74s
20432/10943 (epoch 168.035) train_loss=268.01300049 time/batch=1.25s
20433/10943 (epoch 168.043) train_loss=178.81336975 time/batch=0.96s
20434/10943 (epoch 168.051) train_loss=101.05487823 time/batch=0.53s
20435/10943 (epoch 168.060) train_loss=97.13321686 time/batch=0.48s
20436/10943 (epoch 168.068) train_loss=111.03388977 time/batch=0.61s
20437/10943 (epoch 168.076) train_loss=188.99743652 time/batch=0.93s
20438/10943 (epoch 168.084) train_loss=103.11755371 time/batch=0.58s
20439/10943 (epoch 168.093) train_loss=305.29098511 time/batch=1.43s
20440/10943 (epoch 168.101) train_loss=139.60823059 time/batch=0.80s
20441/10943 (epoch 168.109) train_loss=209.47360229 time/batch=1.08s
20442/10943 (epoch 168.117) train_loss=205.71923828 time/batch=1.13s
20443/10943 (epoch 168.125) train_loss=250.31719971 time/batch=1.31s
20444/10943 (epoch 168.134) train_loss=165.65628052 time/batch=0.89s
20445/10943 (epoch 168.142) train_loss=80.05598450 time/batch=0.39s
20446/10943 (epoch 168.150) train_loss=80.22680664 time/batch=0.37s
20447/10943 (epoch 168.158) train_loss=175.07678223 time/batch=0.83s
20448/10943 (epoch 168.167) train_loss=186.37060547 time/batch=0.93s
20449/10943 (epoch 168.175) train_loss=203.51394653 time/batch=1.04s
20450/10943 (epoch 168.183) train_loss=156.25024414 time/batch=0.82s
20451/10943 (epoch 168.191) train_loss=177.52322388 time/batch=0.98s
20452/10943 (epoch 168.199) train_loss=259.08389282 time/batch=1.35s
20453/10943 (epoch 168.208) train_loss=126.73541260 time/batch=0.77s
20454/10943 (epoch 168.216) train_loss=196.77316284 time/batch=0.99s
20455/10943 (epoch 168.224) train_loss=200.64038086 time/batch=1.01s
20456/10943 (epoch 168.232) train_loss=184.63201904 time/batch=0.94s
20457/10943 (epoch 168.241) train_loss=97.90835571 time/batch=0.59s
20458/10943 (epoch 168.249) train_loss=184.85443115 time/batch=0.95s
20459/10943 (epoch 168.257) train_loss=163.27035522 time/batch=0.94s
20460/10943 (epoch 168.265) train_loss=161.27813721 time/batch=0.86s
20461/10943 (epoch 168.273) train_loss=127.95550537 time/batch=0.74s
20462/10943 (epoch 168.282) train_loss=203.56135559 time/batch=1.02s
20463/10943 (epoch 168.290) train_loss=148.62283325 time/batch=0.77s
20464/10943 (epoch 168.298) train_loss=109.39962006 time/batch=0.58s
20465/10943 (epoch 168.306) train_loss=154.18951416 time/batch=0.95s
20466/10943 (epoch 168.315) train_loss=143.41004944 time/batch=0.76s
20467/10943 (epoch 168.323) train_loss=139.27033997 time/batch=0.73s
20468/10943 (epoch 168.331) train_loss=165.02133179 time/batch=0.97s
setting learning rate to 0.0009720
20469/10943 (epoch 168.339) train_loss=101.83168030 time/batch=0.52s
20470/10943 (epoch 168.347) train_loss=343.08380127 time/batch=1.51s
20471/10943 (epoch 168.356) train_loss=239.91265869 time/batch=1.27s
20472/10943 (epoch 168.364) train_loss=211.75021362 time/batch=1.13s
20473/10943 (epoch 168.372) train_loss=75.64930725 time/batch=0.40s
20474/10943 (epoch 168.380) train_loss=614.06622314 time/batch=3.72s
20475/10943 (epoch 168.389) train_loss=312.77282715 time/batch=1.75s
20476/10943 (epoch 168.397) train_loss=182.83752441 time/batch=0.97s
20477/10943 (epoch 168.405) train_loss=127.09965515 time/batch=0.72s
20478/10943 (epoch 168.413) train_loss=326.51522827 time/batch=1.45s
20479/10943 (epoch 168.421) train_loss=180.74548340 time/batch=1.03s
20480/10943 (epoch 168.430) train_loss=363.61138916 time/batch=1.84s
20481/10943 (epoch 168.438) train_loss=186.32385254 time/batch=1.11s
20482/10943 (epoch 168.446) train_loss=470.84185791 time/batch=2.07s
20483/10943 (epoch 168.454) train_loss=208.70693970 time/batch=1.20s
20484/10943 (epoch 168.463) train_loss=381.42108154 time/batch=1.90s
20485/10943 (epoch 168.471) train_loss=118.12727356 time/batch=0.77s
20486/10943 (epoch 168.479) train_loss=185.68450928 time/batch=0.97s
20487/10943 (epoch 168.487) train_loss=179.33239746 time/batch=0.91s
20488/10943 (epoch 168.496) train_loss=189.44082642 time/batch=1.06s
20489/10943 (epoch 168.504) train_loss=70.68200684 time/batch=0.41s
20490/10943 (epoch 168.512) train_loss=162.81451416 time/batch=0.80s
20491/10943 (epoch 168.520) train_loss=249.23385620 time/batch=1.22s
20492/10943 (epoch 168.528) train_loss=179.49832153 time/batch=0.99s
20493/10943 (epoch 168.537) train_loss=82.41830444 time/batch=0.43s
20494/10943 (epoch 168.545) train_loss=199.18403625 time/batch=0.97s
20495/10943 (epoch 168.553) train_loss=161.02888489 time/batch=0.82s
20496/10943 (epoch 168.561) train_loss=301.36437988 time/batch=1.40s
20497/10943 (epoch 168.570) train_loss=163.52194214 time/batch=0.96s
20498/10943 (epoch 168.578) train_loss=333.75262451 time/batch=1.59s
20499/10943 (epoch 168.586) train_loss=260.39282227 time/batch=1.38s
20500/10943 (epoch 168.594) train_loss=88.17456818 time/batch=0.54s
20501/10943 (epoch 168.602) train_loss=279.64865112 time/batch=1.20s
20502/10943 (epoch 168.611) train_loss=149.52957153 time/batch=0.85s
20503/10943 (epoch 168.619) train_loss=350.97518921 time/batch=1.64s
20504/10943 (epoch 168.627) train_loss=252.03157043 time/batch=1.26s
20505/10943 (epoch 168.635) train_loss=132.96098328 time/batch=0.68s
20506/10943 (epoch 168.644) train_loss=321.32534790 time/batch=1.32s
20507/10943 (epoch 168.652) train_loss=292.09240723 time/batch=1.71s
20508/10943 (epoch 168.660) train_loss=83.83753204 time/batch=0.54s
20509/10943 (epoch 168.668) train_loss=289.88781738 time/batch=1.30s
20510/10943 (epoch 168.676) train_loss=248.73326111 time/batch=1.24s
20511/10943 (epoch 168.685) train_loss=246.83108521 time/batch=1.20s
20512/10943 (epoch 168.693) train_loss=126.07411194 time/batch=0.73s
20513/10943 (epoch 168.701) train_loss=174.42765808 time/batch=0.94s
20514/10943 (epoch 168.709) train_loss=142.52288818 time/batch=0.70s
20515/10943 (epoch 168.718) train_loss=78.11453247 time/batch=0.40s
20516/10943 (epoch 168.726) train_loss=264.26443481 time/batch=1.21s
20517/10943 (epoch 168.734) train_loss=170.40054321 time/batch=0.88s
20518/10943 (epoch 168.742) train_loss=124.11293030 time/batch=0.66s
20519/10943 (epoch 168.750) train_loss=228.12997437 time/batch=1.17s
20520/10943 (epoch 168.759) train_loss=180.33184814 time/batch=0.94s
20521/10943 (epoch 168.767) train_loss=255.89895630 time/batch=1.20s
20522/10943 (epoch 168.775) train_loss=116.38308716 time/batch=0.72s
20523/10943 (epoch 168.783) train_loss=117.11515045 time/batch=0.58s
20524/10943 (epoch 168.792) train_loss=101.37104797 time/batch=0.51s
20525/10943 (epoch 168.800) train_loss=197.73329163 time/batch=0.93s
20526/10943 (epoch 168.808) train_loss=106.42475891 time/batch=0.56s
20527/10943 (epoch 168.816) train_loss=227.58499146 time/batch=1.06s
20528/10943 (epoch 168.824) train_loss=162.96513367 time/batch=0.85s
20529/10943 (epoch 168.833) train_loss=110.84383392 time/batch=0.56s
20530/10943 (epoch 168.841) train_loss=110.40051270 time/batch=0.54s
20531/10943 (epoch 168.849) train_loss=97.80720520 time/batch=0.44s
20532/10943 (epoch 168.857) train_loss=165.73065186 time/batch=0.88s
20533/10943 (epoch 168.866) train_loss=88.02674866 time/batch=0.45s
