vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
20807/10943 (epoch 171.119) train_loss=61.63661194 time/batch=0.85s
20808/10943 (epoch 171.127) train_loss=60.71781158 time/batch=0.84s
20809/10943 (epoch 171.135) train_loss=48.69382477 time/batch=0.76s
20810/10943 (epoch 171.144) train_loss=36.39881134 time/batch=0.48s
20811/10943 (epoch 171.152) train_loss=59.82331848 time/batch=0.93s
20812/10943 (epoch 171.160) train_loss=40.84743881 time/batch=0.57s
20813/10943 (epoch 171.168) train_loss=68.33650208 time/batch=0.87s
20814/10943 (epoch 171.177) train_loss=69.85637665 time/batch=1.03s
20815/10943 (epoch 171.185) train_loss=47.91200256 time/batch=0.67s
20816/10943 (epoch 171.193) train_loss=38.98084259 time/batch=0.55s
20817/10943 (epoch 171.201) train_loss=54.98686981 time/batch=0.77s
20818/10943 (epoch 171.209) train_loss=69.26170349 time/batch=1.09s
20819/10943 (epoch 171.218) train_loss=49.05735779 time/batch=0.75s
20820/10943 (epoch 171.226) train_loss=59.92527008 time/batch=0.88s
20821/10943 (epoch 171.234) train_loss=53.19978333 time/batch=0.74s
20822/10943 (epoch 171.242) train_loss=42.59338379 time/batch=0.57s
20823/10943 (epoch 171.251) train_loss=69.27710724 time/batch=0.95s
20824/10943 (epoch 171.259) train_loss=65.44721222 time/batch=0.92s
20825/10943 (epoch 171.267) train_loss=47.43454742 time/batch=0.75s
20826/10943 (epoch 171.275) train_loss=42.53422546 time/batch=0.59s
20827/10943 (epoch 171.283) train_loss=44.63812256 time/batch=0.74s
20828/10943 (epoch 171.292) train_loss=51.21482849 time/batch=0.73s
20829/10943 (epoch 171.300) train_loss=43.52682495 time/batch=0.62s
20830/10943 (epoch 171.308) train_loss=50.55699921 time/batch=0.74s
20831/10943 (epoch 171.316) train_loss=54.97137833 time/batch=0.89s
setting learning rate to 0.0008871
20832/10943 (epoch 171.325) train_loss=65.76989746 time/batch=1.11s
20833/10943 (epoch 171.333) train_loss=70.89070129 time/batch=1.15s
20834/10943 (epoch 171.341) train_loss=53.05475616 time/batch=0.93s
20835/10943 (epoch 171.349) train_loss=133.38240051 time/batch=1.75s
20836/10943 (epoch 171.357) train_loss=172.75762939 time/batch=2.00s
20837/10943 (epoch 171.366) train_loss=29.17887115 time/batch=0.50s
20838/10943 (epoch 171.374) train_loss=226.87110901 time/batch=2.10s
20839/10943 (epoch 171.382) train_loss=175.09811401 time/batch=2.30s
20840/10943 (epoch 171.390) train_loss=125.26182556 time/batch=1.56s
20841/10943 (epoch 171.399) train_loss=58.10060501 time/batch=0.96s
20842/10943 (epoch 171.407) train_loss=65.49235535 time/batch=1.04s
20843/10943 (epoch 171.415) train_loss=35.68324280 time/batch=0.63s
20844/10943 (epoch 171.423) train_loss=30.36778069 time/batch=0.56s
20845/10943 (epoch 171.432) train_loss=95.54305267 time/batch=1.26s
20846/10943 (epoch 171.440) train_loss=240.11410522 time/batch=3.83s
20847/10943 (epoch 171.448) train_loss=135.69062805 time/batch=1.89s
20848/10943 (epoch 171.456) train_loss=63.91769791 time/batch=1.12s
20849/10943 (epoch 171.464) train_loss=35.06980515 time/batch=0.65s
20850/10943 (epoch 171.473) train_loss=37.77061081 time/batch=0.61s
20851/10943 (epoch 171.481) train_loss=28.32433319 time/batch=0.36s
20852/10943 (epoch 171.489) train_loss=33.70775604 time/batch=0.52s
20853/10943 (epoch 171.497) train_loss=79.44212341 time/batch=1.14s
20854/10943 (epoch 171.506) train_loss=34.77498627 time/batch=0.60s
20855/10943 (epoch 171.514) train_loss=34.63349533 time/batch=0.50s
20856/10943 (epoch 171.522) train_loss=41.30530548 time/batch=0.66s
20857/10943 (epoch 171.530) train_loss=89.77136230 time/batch=1.23s
20858/10943 (epoch 171.538) train_loss=91.32000732 time/batch=1.19s
20859/10943 (epoch 171.547) train_loss=52.19697571 time/batch=0.88s
20860/10943 (epoch 171.555) train_loss=31.43320274 time/batch=0.46s
20861/10943 (epoch 171.563) train_loss=27.02184868 time/batch=0.38s
20862/10943 (epoch 171.571) train_loss=93.35607147 time/batch=1.21s
20863/10943 (epoch 171.580) train_loss=52.11179352 time/batch=0.91s
20864/10943 (epoch 171.588) train_loss=55.34822845 time/batch=0.95s
20865/10943 (epoch 171.596) train_loss=37.84026718 time/batch=0.67s
20866/10943 (epoch 171.604) train_loss=107.71863556 time/batch=1.34s
20867/10943 (epoch 171.612) train_loss=39.90958023 time/batch=0.74s
20868/10943 (epoch 171.621) train_loss=54.09113693 time/batch=0.90s
20869/10943 (epoch 171.629) train_loss=110.13540649 time/batch=1.34s
20870/10943 (epoch 171.637) train_loss=31.02523804 time/batch=0.51s
20871/10943 (epoch 171.645) train_loss=36.35477066 time/batch=0.52s
20872/10943 (epoch 171.654) train_loss=68.08333588 time/batch=1.05s
20873/10943 (epoch 171.662) train_loss=34.34771347 time/batch=0.61s
20874/10943 (epoch 171.670) train_loss=85.90483093 time/batch=1.20s
20875/10943 (epoch 171.678) train_loss=122.61547089 time/batch=1.61s
20876/10943 (epoch 171.686) train_loss=48.37851715 time/batch=0.74s
20877/10943 (epoch 171.695) train_loss=43.30129242 time/batch=0.72s
20878/10943 (epoch 171.703) train_loss=55.56990814 time/batch=0.97s
20879/10943 (epoch 171.711) train_loss=43.27084351 time/batch=0.72s
20880/10943 (epoch 171.719) train_loss=34.51698303 time/batch=0.66s
20881/10943 (epoch 171.728) train_loss=46.44487000 time/batch=0.81s
20882/10943 (epoch 171.736) train_loss=46.66802216 time/batch=0.93s
20883/10943 (epoch 171.744) train_loss=41.51733398 time/batch=0.65s
20884/10943 (epoch 171.752) train_loss=45.66919708 time/batch=0.83s
20885/10943 (epoch 171.760) train_loss=80.24934387 time/batch=1.18s
20886/10943 (epoch 171.769) train_loss=55.31980133 time/batch=1.01s
20887/10943 (epoch 171.777) train_loss=37.63206863 time/batch=0.61s
20888/10943 (epoch 171.785) train_loss=38.64035797 time/batch=0.69s
20889/10943 (epoch 171.793) train_loss=49.13865662 time/batch=0.74s
20890/10943 (epoch 171.802) train_loss=57.90818024 time/batch=0.93s
20891/10943 (epoch 171.810) train_loss=67.37728882 time/batch=1.06s
20892/10943 (epoch 171.818) train_loss=87.02189636 time/batch=1.29s
20893/10943 (epoch 171.826) train_loss=37.97380829 time/batch=0.65s
20894/10943 (epoch 171.834) train_loss=35.66322327 time/batch=0.58s
20895/10943 (epoch 171.843) train_loss=53.16329956 time/batch=0.78s
20896/10943 (epoch 171.851) train_loss=126.66217041 time/batch=1.47s
20897/10943 (epoch 171.859) train_loss=127.97843933 time/batch=1.52s
20898/10943 (epoch 171.867) train_loss=50.62853241 time/batch=0.86s
20899/10943 (epoch 171.876) train_loss=30.77227402 time/batch=0.48s
20900/10943 (epoch 171.884) train_loss=69.13327026 time/batch=1.10s
20901/10943 (epoch 171.892) train_loss=54.14995575 time/batch=0.91s
20902/10943 (epoch 171.900) train_loss=29.29319763 time/batch=0.43s
20903/10943 (epoch 171.909) train_loss=107.19647217 time/batch=1.32s
20904/10943 (epoch 171.917) train_loss=47.37984467 time/batch=0.75s
20905/10943 (epoch 171.925) train_loss=38.15745163 time/batch=0.48s
20906/10943 (epoch 171.933) train_loss=59.39706421 time/batch=0.87s
20907/10943 (epoch 171.941) train_loss=59.37128448 time/batch=0.92s
20908/10943 (epoch 171.950) train_loss=45.27952576 time/batch=0.75s
20909/10943 (epoch 171.958) train_loss=53.78924179 time/batch=0.95s
20910/10943 (epoch 171.966) train_loss=56.87535095 time/batch=0.95s
20911/10943 (epoch 171.974) train_loss=44.99105453 time/batch=0.77s
20912/10943 (epoch 171.983) train_loss=65.70066833 time/batch=1.05s
20913/10943 (epoch 171.991) train_loss=48.48474884 time/batch=0.85s
20914/10943 (epoch 171.999) train_loss=32.39025497 time/batch=0.51s
20915/10943 (epoch 172.007) train_loss=65.11134338 time/batch=0.98s
20916/10943 (epoch 172.015) train_loss=40.99449158 time/batch=0.71s
20917/10943 (epoch 172.024) train_loss=51.85015869 time/batch=0.79s
20918/10943 (epoch 172.032) train_loss=85.88287354 time/batch=1.16s
20919/10943 (epoch 172.040) train_loss=33.21743011 time/batch=0.49s
20920/10943 (epoch 172.048) train_loss=42.71430588 time/batch=0.73s
20921/10943 (epoch 172.057) train_loss=61.42882538 time/batch=0.98s
20922/10943 (epoch 172.065) train_loss=43.54382324 time/batch=0.78s
20923/10943 (epoch 172.073) train_loss=30.02110672 time/batch=0.42s
20924/10943 (epoch 172.081) train_loss=70.51911163 time/batch=1.08s
20925/10943 (epoch 172.089) train_loss=57.75302505 time/batch=0.86s
20926/10943 (epoch 172.098) train_loss=64.20866394 time/batch=0.95s
20927/10943 (epoch 172.106) train_loss=58.48749542 time/batch=1.06s
20928/10943 (epoch 172.114) train_loss=44.24319839 time/batch=0.74s
20929/10943 (epoch 172.122) train_loss=69.13449097 time/batch=1.04s
20930/10943 (epoch 172.131) train_loss=40.92701721 time/batch=0.64s
20931/10943 (epoch 172.139) train_loss=51.20300293 time/batch=0.82s
20932/10943 (epoch 172.147) train_loss=33.70870972 time/batch=0.47s
20933/10943 (epoch 172.155) train_loss=46.08138657 time/batch=0.74s
20934/10943 (epoch 172.163) train_loss=56.70828629 time/batch=0.83s
20935/10943 (epoch 172.172) train_loss=49.24514008 time/batch=0.84s
20936/10943 (epoch 172.180) train_loss=47.33467865 time/batch=0.80s
20937/10943 (epoch 172.188) train_loss=51.53757858 time/batch=0.87s
20938/10943 (epoch 172.196) train_loss=68.66877747 time/batch=1.08s
20939/10943 (epoch 172.205) train_loss=41.46592712 time/batch=0.73s
20940/10943 (epoch 172.213) train_loss=80.36795044 time/batch=1.18s
20941/10943 (epoch 172.221) train_loss=48.82678223 time/batch=0.78s
20942/10943 (epoch 172.229) train_loss=65.27706909 time/batch=0.99s
20943/10943 (epoch 172.237) train_loss=69.27515411 time/batch=1.31s
20944/10943 (epoch 172.246) train_loss=61.64627457 time/batch=1.05s
20945/10943 (epoch 172.254) train_loss=41.17091370 time/batch=0.75s
20946/10943 (epoch 172.262) train_loss=45.55167007 time/batch=0.73s
20947/10943 (epoch 172.270) train_loss=55.32278061 time/batch=0.98s
20948/10943 (epoch 172.279) train_loss=63.25390244 time/batch=0.89s
20949/10943 (epoch 172.287) train_loss=66.11624146 time/batch=1.00s
20950/10943 (epoch 172.295) train_loss=40.40272522 time/batch=0.78s
20951/10943 (epoch 172.303) train_loss=41.43865967 time/batch=0.77s
20952/10943 (epoch 172.311) train_loss=45.21714020 time/batch=0.89s
setting learning rate to 0.0008605
20953/10943 (epoch 172.320) train_loss=100.98750305 time/batch=1.36s
20954/10943 (epoch 172.328) train_loss=128.37889099 time/batch=1.81s
20955/10943 (epoch 172.336) train_loss=96.09010315 time/batch=1.34s
20956/10943 (epoch 172.344) train_loss=128.70755005 time/batch=1.66s
20957/10943 (epoch 172.353) train_loss=269.74542236 time/batch=3.87s
20958/10943 (epoch 172.361) train_loss=41.37624741 time/batch=1.00s
20959/10943 (epoch 172.369) train_loss=37.66135406 time/batch=0.69s
20960/10943 (epoch 172.377) train_loss=25.26953125 time/batch=0.35s
20961/10943 (epoch 172.386) train_loss=111.10862732 time/batch=1.36s
20962/10943 (epoch 172.394) train_loss=32.57089996 time/batch=0.61s
20963/10943 (epoch 172.402) train_loss=47.82880783 time/batch=0.89s
20964/10943 (epoch 172.410) train_loss=48.20230865 time/batch=0.98s
20965/10943 (epoch 172.418) train_loss=176.01945496 time/batch=2.05s
20966/10943 (epoch 172.427) train_loss=27.96810913 time/batch=0.64s
20967/10943 (epoch 172.435) train_loss=35.33522034 time/batch=0.61s
20968/10943 (epoch 172.443) train_loss=32.07540894 time/batch=0.56s
20969/10943 (epoch 172.451) train_loss=100.88829041 time/batch=1.48s
20970/10943 (epoch 172.460) train_loss=142.26669312 time/batch=1.97s
20971/10943 (epoch 172.468) train_loss=30.30805206 time/batch=0.65s
20972/10943 (epoch 172.476) train_loss=95.18482971 time/batch=1.28s
20973/10943 (epoch 172.484) train_loss=31.36881256 time/batch=0.58s
20974/10943 (epoch 172.492) train_loss=38.32204819 time/batch=0.62s
20975/10943 (epoch 172.501) train_loss=48.22432709 time/batch=0.99s
20976/10943 (epoch 172.509) train_loss=33.97641754 time/batch=0.77s
20977/10943 (epoch 172.517) train_loss=46.37278366 time/batch=0.93s
20978/10943 (epoch 172.525) train_loss=121.36453247 time/batch=1.66s
20979/10943 (epoch 172.534) train_loss=72.49693298 time/batch=1.31s
20980/10943 (epoch 172.542) train_loss=84.99882507 time/batch=1.28s
20981/10943 (epoch 172.550) train_loss=44.39645767 time/batch=0.87s
20982/10943 (epoch 172.558) train_loss=29.26276779 time/batch=0.46s
20983/10943 (epoch 172.566) train_loss=89.25835419 time/batch=1.30s
20984/10943 (epoch 172.575) train_loss=35.19026947 time/batch=0.83s
20985/10943 (epoch 172.583) train_loss=74.55614471 time/batch=1.17s
20986/10943 (epoch 172.591) train_loss=27.60688019 time/batch=0.43s
20987/10943 (epoch 172.599) train_loss=25.56207085 time/batch=0.37s
20988/10943 (epoch 172.608) train_loss=30.46711922 time/batch=0.51s
20989/10943 (epoch 172.616) train_loss=32.56598282 time/batch=0.59s
20990/10943 (epoch 172.624) train_loss=30.18917847 time/batch=0.56s
20991/10943 (epoch 172.632) train_loss=31.84544563 time/batch=0.59s
20992/10943 (epoch 172.640) train_loss=97.74922180 time/batch=1.38s
20993/10943 (epoch 172.649) train_loss=38.88816452 time/batch=0.67s
20994/10943 (epoch 172.657) train_loss=25.21751404 time/batch=0.40s
20995/10943 (epoch 172.665) train_loss=26.74320793 time/batch=0.41s
20996/10943 (epoch 172.673) train_loss=74.82364655 time/batch=1.13s
20997/10943 (epoch 172.682) train_loss=39.53816223 time/batch=0.76s
20998/10943 (epoch 172.690) train_loss=31.52451134 time/batch=0.48s
20999/10943 (epoch 172.698) train_loss=33.37747955 time/batch=0.54s
Validating
    loss:	275.659897

21000/10943 (epoch 172.706) train_loss=28.63877869 time/batch=2.99s
21001/10943 (epoch 172.714) train_loss=51.19971466 time/batch=0.85s
21002/10943 (epoch 172.723) train_loss=40.84010315 time/batch=0.86s
21003/10943 (epoch 172.731) train_loss=54.38036728 time/batch=0.95s
21004/10943 (epoch 172.739) train_loss=79.84444427 time/batch=1.28s
21005/10943 (epoch 172.747) train_loss=48.07165527 time/batch=0.87s
21006/10943 (epoch 172.756) train_loss=35.90357971 time/batch=0.62s
21007/10943 (epoch 172.764) train_loss=38.71295929 time/batch=0.75s
21008/10943 (epoch 172.772) train_loss=38.15135956 time/batch=0.64s
21009/10943 (epoch 172.780) train_loss=40.94902039 time/batch=0.69s
21010/10943 (epoch 172.788) train_loss=107.80464172 time/batch=1.42s
21011/10943 (epoch 172.797) train_loss=44.52024460 time/batch=0.75s
21012/10943 (epoch 172.805) train_loss=57.80187225 time/batch=0.88s
21013/10943 (epoch 172.813) train_loss=54.50210953 time/batch=1.06s
21014/10943 (epoch 172.821) train_loss=28.52173233 time/batch=0.45s
21015/10943 (epoch 172.830) train_loss=44.87435150 time/batch=0.80s
21016/10943 (epoch 172.838) train_loss=44.71772766 time/batch=0.93s
21017/10943 (epoch 172.846) train_loss=60.74803543 time/batch=1.07s
21018/10943 (epoch 172.854) train_loss=55.66528320 time/batch=0.96s
21019/10943 (epoch 172.863) train_loss=29.92365646 time/batch=0.49s
21020/10943 (epoch 172.871) train_loss=28.53199768 time/batch=0.46s
21021/10943 (epoch 172.879) train_loss=34.36891174 time/batch=0.60s
21022/10943 (epoch 172.887) train_loss=33.45202637 time/batch=0.51s
21023/10943 (epoch 172.895) train_loss=39.20685577 time/batch=0.61s
21024/10943 (epoch 172.904) train_loss=47.52141571 time/batch=0.81s
21025/10943 (epoch 172.912) train_loss=40.87248611 time/batch=0.77s
21026/10943 (epoch 172.920) train_loss=55.96779633 time/batch=0.94s
21027/10943 (epoch 172.928) train_loss=38.32642746 time/batch=0.70s
21028/10943 (epoch 172.937) train_loss=62.73962402 time/batch=1.06s
21029/10943 (epoch 172.945) train_loss=63.10004807 time/batch=1.07s
21030/10943 (epoch 172.953) train_loss=48.20615387 time/batch=0.83s
21031/10943 (epoch 172.961) train_loss=47.21630096 time/batch=0.87s
21032/10943 (epoch 172.969) train_loss=39.16602325 time/batch=0.74s
21033/10943 (epoch 172.978) train_loss=69.66687012 time/batch=1.11s
21034/10943 (epoch 172.986) train_loss=89.33448029 time/batch=1.19s
21035/10943 (epoch 172.994) train_loss=102.03839111 time/batch=1.48s
21036/10943 (epoch 173.002) train_loss=61.11911774 time/batch=1.07s
21037/10943 (epoch 173.011) train_loss=46.56268692 time/batch=0.81s
21038/10943 (epoch 173.019) train_loss=102.49494934 time/batch=1.46s
21039/10943 (epoch 173.027) train_loss=49.13634109 time/batch=0.92s
21040/10943 (epoch 173.035) train_loss=73.34252930 time/batch=1.15s
21041/10943 (epoch 173.043) train_loss=59.97256470 time/batch=1.04s
21042/10943 (epoch 173.052) train_loss=55.40157318 time/batch=0.99s
21043/10943 (epoch 173.060) train_loss=47.62564087 time/batch=0.82s
21044/10943 (epoch 173.068) train_loss=45.84381866 time/batch=0.74s
21045/10943 (epoch 173.076) train_loss=35.76943970 time/batch=0.77s
21046/10943 (epoch 173.085) train_loss=66.43934631 time/batch=1.17s
21047/10943 (epoch 173.093) train_loss=65.73004150 time/batch=1.13s
21048/10943 (epoch 173.101) train_loss=56.17535782 time/batch=0.91s
21049/10943 (epoch 173.109) train_loss=44.40727997 time/batch=0.82s
21050/10943 (epoch 173.117) train_loss=66.19515991 time/batch=1.07s
21051/10943 (epoch 173.126) train_loss=39.02007294 time/batch=0.72s
21052/10943 (epoch 173.134) train_loss=48.58526611 time/batch=0.83s
21053/10943 (epoch 173.142) train_loss=56.03895950 time/batch=0.99s
21054/10943 (epoch 173.150) train_loss=61.40404510 time/batch=1.04s
21055/10943 (epoch 173.159) train_loss=53.48528290 time/batch=0.99s
21056/10943 (epoch 173.167) train_loss=52.39398193 time/batch=0.97s
21057/10943 (epoch 173.175) train_loss=68.39782715 time/batch=1.03s
21058/10943 (epoch 173.183) train_loss=44.64973068 time/batch=0.77s
21059/10943 (epoch 173.191) train_loss=40.92619324 time/batch=0.71s
21060/10943 (epoch 173.200) train_loss=63.42508698 time/batch=1.03s
21061/10943 (epoch 173.208) train_loss=54.08593369 time/batch=1.00s
21062/10943 (epoch 173.216) train_loss=39.46247864 time/batch=0.71s
21063/10943 (epoch 173.224) train_loss=39.01594543 time/batch=0.71s
21064/10943 (epoch 173.233) train_loss=60.53706360 time/batch=1.08s
21065/10943 (epoch 173.241) train_loss=42.93153381 time/batch=0.78s
21066/10943 (epoch 173.249) train_loss=57.07569885 time/batch=1.02s
21067/10943 (epoch 173.257) train_loss=51.10304260 time/batch=0.88s
21068/10943 (epoch 173.265) train_loss=49.22861481 time/batch=0.88s
21069/10943 (epoch 173.274) train_loss=53.68887329 time/batch=1.03s
21070/10943 (epoch 173.282) train_loss=42.90988922 time/batch=0.77s
21071/10943 (epoch 173.290) train_loss=45.93620300 time/batch=0.79s
21072/10943 (epoch 173.298) train_loss=57.36228180 time/batch=0.88s
21073/10943 (epoch 173.307) train_loss=40.61123657 time/batch=0.76s
setting learning rate to 0.0008347
21074/10943 (epoch 173.315) train_loss=27.64525795 time/batch=0.56s
21075/10943 (epoch 173.323) train_loss=34.39659500 time/batch=0.96s
21076/10943 (epoch 173.331) train_loss=156.29550171 time/batch=2.07s
21077/10943 (epoch 173.340) train_loss=43.33455276 time/batch=1.03s
21078/10943 (epoch 173.348) train_loss=78.11875916 time/batch=1.22s
21079/10943 (epoch 173.356) train_loss=26.69706345 time/batch=0.48s
21080/10943 (epoch 173.364) train_loss=109.73678589 time/batch=1.53s
21081/10943 (epoch 173.372) train_loss=104.46718597 time/batch=1.48s
21082/10943 (epoch 173.381) train_loss=26.95097160 time/batch=0.46s
21083/10943 (epoch 173.389) train_loss=23.90691376 time/batch=0.39s
21084/10943 (epoch 173.397) train_loss=29.91226196 time/batch=0.53s
21085/10943 (epoch 173.405) train_loss=47.57417297 time/batch=1.02s
21086/10943 (epoch 173.414) train_loss=161.97390747 time/batch=2.38s
21087/10943 (epoch 173.422) train_loss=163.47314453 time/batch=1.97s
21088/10943 (epoch 173.430) train_loss=58.09231567 time/batch=0.95s
21089/10943 (epoch 173.438) train_loss=135.74536133 time/batch=2.46s
21090/10943 (epoch 173.446) train_loss=100.79619598 time/batch=1.69s
21091/10943 (epoch 173.455) train_loss=39.01514816 time/batch=0.92s
21092/10943 (epoch 173.463) train_loss=39.15649414 time/batch=0.81s
21093/10943 (epoch 173.471) train_loss=23.43529129 time/batch=0.40s
21094/10943 (epoch 173.479) train_loss=28.82977676 time/batch=0.47s
21095/10943 (epoch 173.488) train_loss=36.83493805 time/batch=0.77s
21096/10943 (epoch 173.496) train_loss=29.24774551 time/batch=0.57s
21097/10943 (epoch 173.504) train_loss=84.07115173 time/batch=1.31s
21098/10943 (epoch 173.512) train_loss=29.29417038 time/batch=0.59s
21099/10943 (epoch 173.520) train_loss=81.48742676 time/batch=1.26s
21100/10943 (epoch 173.529) train_loss=91.74314117 time/batch=1.55s
21101/10943 (epoch 173.537) train_loss=25.16864204 time/batch=0.50s
21102/10943 (epoch 173.545) train_loss=46.26028061 time/batch=0.83s
21103/10943 (epoch 173.553) train_loss=34.92553711 time/batch=0.64s
21104/10943 (epoch 173.562) train_loss=52.79042816 time/batch=1.01s
21105/10943 (epoch 173.570) train_loss=73.83771515 time/batch=1.17s
21106/10943 (epoch 173.578) train_loss=185.47433472 time/batch=3.81s
21107/10943 (epoch 173.586) train_loss=57.97443390 time/batch=1.15s
21108/10943 (epoch 173.594) train_loss=30.43963242 time/batch=0.50s
21109/10943 (epoch 173.603) train_loss=48.92145538 time/batch=0.92s
21110/10943 (epoch 173.611) train_loss=58.55315781 time/batch=1.13s
21111/10943 (epoch 173.619) train_loss=45.40402222 time/batch=0.91s
21112/10943 (epoch 173.627) train_loss=47.30732727 time/batch=1.05s
21113/10943 (epoch 173.636) train_loss=32.55303955 time/batch=0.64s
21114/10943 (epoch 173.644) train_loss=38.69786072 time/batch=0.75s
21115/10943 (epoch 173.652) train_loss=40.69778442 time/batch=0.82s
21116/10943 (epoch 173.660) train_loss=94.99337006 time/batch=1.32s
21117/10943 (epoch 173.668) train_loss=97.92000580 time/batch=1.56s
21118/10943 (epoch 173.677) train_loss=90.06632996 time/batch=1.44s
21119/10943 (epoch 173.685) train_loss=40.43584061 time/batch=0.79s
21120/10943 (epoch 173.693) train_loss=31.18353462 time/batch=0.51s
21121/10943 (epoch 173.701) train_loss=44.05787659 time/batch=0.83s
21122/10943 (epoch 173.710) train_loss=26.09169388 time/batch=0.48s
21123/10943 (epoch 173.718) train_loss=56.56974792 time/batch=1.11s
21124/10943 (epoch 173.726) train_loss=53.32850266 time/batch=1.09s
21125/10943 (epoch 173.734) train_loss=28.59892654 time/batch=0.49s
21126/10943 (epoch 173.742) train_loss=30.95322037 time/batch=0.55s
21127/10943 (epoch 173.751) train_loss=33.67966461 time/batch=0.64s
21128/10943 (epoch 173.759) train_loss=52.49023819 time/batch=0.99s
21129/10943 (epoch 173.767) train_loss=37.36665344 time/batch=0.78s
21130/10943 (epoch 173.775) train_loss=32.78962708 time/batch=0.64s
21131/10943 (epoch 173.784) train_loss=70.77192688 time/batch=1.15s
21132/10943 (epoch 173.792) train_loss=48.27876282 time/batch=1.01s
21133/10943 (epoch 173.800) train_loss=39.25915909 time/batch=0.95s
21134/10943 (epoch 173.808) train_loss=34.51777267 time/batch=0.65s
21135/10943 (epoch 173.816) train_loss=55.65297699 time/batch=1.08s
21136/10943 (epoch 173.825) train_loss=31.63006020 time/batch=0.56s
21137/10943 (epoch 173.833) train_loss=30.53063393 time/batch=0.57s
21138/10943 (epoch 173.841) train_loss=51.82777405 time/batch=0.99s
21139/10943 (epoch 173.849) train_loss=51.68078613 time/batch=0.98s
21140/10943 (epoch 173.858) train_loss=65.92108154 time/batch=1.20s
21141/10943 (epoch 173.866) train_loss=87.85906982 time/batch=1.42s
21142/10943 (epoch 173.874) train_loss=41.38182068 time/batch=0.82s
21143/10943 (epoch 173.882) train_loss=41.18225098 time/batch=0.69s
21144/10943 (epoch 173.891) train_loss=32.04811859 time/batch=0.68s
21145/10943 (epoch 173.899) train_loss=33.20433807 time/batch=0.58s
21146/10943 (epoch 173.907) train_loss=80.50259399 time/batch=1.21s
21147/10943 (epoch 173.915) train_loss=63.74069977 time/batch=1.16s
21148/10943 (epoch 173.923) train_loss=57.95444489 time/batch=1.01s
21149/10943 (epoch 173.932) train_loss=25.94423294 time/batch=0.47s
21150/10943 (epoch 173.940) train_loss=35.94429398 time/batch=0.69s
21151/10943 (epoch 173.948) train_loss=31.40134621 time/batch=0.62s
21152/10943 (epoch 173.956) train_loss=45.31536865 time/batch=0.87s
21153/10943 (epoch 173.965) train_loss=37.93937683 time/batch=0.69s
21154/10943 (epoch 173.973) train_loss=34.39871597 time/batch=0.65s
21155/10943 (epoch 173.981) train_loss=29.42753983 time/batch=0.60s
21156/10943 (epoch 173.989) train_loss=35.45399475 time/batch=0.66s
21157/10943 (epoch 173.997) train_loss=23.56192398 time/batch=0.40s
21158/10943 (epoch 174.006) train_loss=44.50168991 time/batch=0.79s
21159/10943 (epoch 174.014) train_loss=49.41653442 time/batch=0.98s
21160/10943 (epoch 174.022) train_loss=33.89770508 time/batch=0.77s
21161/10943 (epoch 174.030) train_loss=47.80836487 time/batch=0.91s
21162/10943 (epoch 174.039) train_loss=40.36887360 time/batch=0.87s
21163/10943 (epoch 174.047) train_loss=49.18995667 time/batch=0.89s
21164/10943 (epoch 174.055) train_loss=59.64037323 time/batch=1.13s
21165/10943 (epoch 174.063) train_loss=54.93427277 time/batch=1.04s
21166/10943 (epoch 174.071) train_loss=73.51833344 time/batch=1.24s
21167/10943 (epoch 174.080) train_loss=44.16154480 time/batch=0.83s
21168/10943 (epoch 174.088) train_loss=27.26661301 time/batch=0.53s
21169/10943 (epoch 174.096) train_loss=36.71125412 time/batch=0.70s
21170/10943 (epoch 174.104) train_loss=77.75421143 time/batch=1.23s
21171/10943 (epoch 174.113) train_loss=55.67329407 time/batch=0.99s
21172/10943 (epoch 174.121) train_loss=55.40653992 time/batch=0.92s
21173/10943 (epoch 174.129) train_loss=39.02889633 time/batch=0.75s
21174/10943 (epoch 174.137) train_loss=36.26773453 time/batch=0.76s
21175/10943 (epoch 174.145) train_loss=49.91125107 time/batch=0.90s
21176/10943 (epoch 174.154) train_loss=36.09607697 time/batch=0.75s
21177/10943 (epoch 174.162) train_loss=56.98635864 time/batch=1.05s
21178/10943 (epoch 174.170) train_loss=45.38494110 time/batch=0.78s
21179/10943 (epoch 174.178) train_loss=50.82384491 time/batch=1.00s
21180/10943 (epoch 174.187) train_loss=39.00048447 time/batch=0.75s
21181/10943 (epoch 174.195) train_loss=45.28382111 time/batch=0.84s
21182/10943 (epoch 174.203) train_loss=35.74427032 time/batch=0.62s
21183/10943 (epoch 174.211) train_loss=47.28924561 time/batch=1.03s
21184/10943 (epoch 174.219) train_loss=41.43337250 time/batch=0.89s
21185/10943 (epoch 174.228) train_loss=35.70114136 time/batch=0.69s
21186/10943 (epoch 174.236) train_loss=63.25893402 time/batch=1.22s
21187/10943 (epoch 174.244) train_loss=38.91130829 time/batch=0.85s
21188/10943 (epoch 174.252) train_loss=39.01472092 time/batch=0.69s
21189/10943 (epoch 174.261) train_loss=63.22046661 time/batch=1.22s
21190/10943 (epoch 174.269) train_loss=40.82699585 time/batch=0.80s
21191/10943 (epoch 174.277) train_loss=47.98386002 time/batch=0.93s
21192/10943 (epoch 174.285) train_loss=49.56497574 time/batch=0.97s
