vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
20431/10943 (epoch 168.027) train_loss=370.67846680 time/batch=0.87s
20432/10943 (epoch 168.035) train_loss=822.09106445 time/batch=1.62s
20433/10943 (epoch 168.043) train_loss=406.66381836 time/batch=0.93s
20434/10943 (epoch 168.051) train_loss=698.31604004 time/batch=1.49s
20435/10943 (epoch 168.060) train_loss=233.86564636 time/batch=0.60s
20436/10943 (epoch 168.068) train_loss=359.73638916 time/batch=0.76s
20437/10943 (epoch 168.076) train_loss=331.84603882 time/batch=0.71s
20438/10943 (epoch 168.084) train_loss=378.90350342 time/batch=0.84s
20439/10943 (epoch 168.093) train_loss=120.12136841 time/batch=0.33s
20440/10943 (epoch 168.101) train_loss=303.92861938 time/batch=0.63s
20441/10943 (epoch 168.109) train_loss=451.73101807 time/batch=0.97s
20442/10943 (epoch 168.117) train_loss=361.65173340 time/batch=0.78s
20443/10943 (epoch 168.125) train_loss=134.55931091 time/batch=0.33s
20444/10943 (epoch 168.134) train_loss=376.51519775 time/batch=0.77s
20445/10943 (epoch 168.142) train_loss=306.52694702 time/batch=0.65s
20446/10943 (epoch 168.150) train_loss=522.72460938 time/batch=1.10s
20447/10943 (epoch 168.158) train_loss=335.66110229 time/batch=0.78s
20448/10943 (epoch 168.167) train_loss=627.97149658 time/batch=1.23s
20449/10943 (epoch 168.175) train_loss=509.73413086 time/batch=1.08s
20450/10943 (epoch 168.183) train_loss=164.40734863 time/batch=0.42s
20451/10943 (epoch 168.191) train_loss=492.70471191 time/batch=0.95s
20452/10943 (epoch 168.199) train_loss=299.85589600 time/batch=0.66s
20453/10943 (epoch 168.208) train_loss=624.87145996 time/batch=1.28s
20454/10943 (epoch 168.216) train_loss=451.45269775 time/batch=0.98s
20455/10943 (epoch 168.224) train_loss=236.05657959 time/batch=0.54s
20456/10943 (epoch 168.232) train_loss=529.63122559 time/batch=1.05s
20457/10943 (epoch 168.241) train_loss=536.87292480 time/batch=1.33s
20458/10943 (epoch 168.249) train_loss=152.13150024 time/batch=0.42s
20459/10943 (epoch 168.257) train_loss=494.78167725 time/batch=1.02s
20460/10943 (epoch 168.265) train_loss=464.31890869 time/batch=0.97s
20461/10943 (epoch 168.273) train_loss=469.86877441 time/batch=0.95s
20462/10943 (epoch 168.282) train_loss=258.39746094 time/batch=0.57s
20463/10943 (epoch 168.290) train_loss=355.97531128 time/batch=0.74s
20464/10943 (epoch 168.298) train_loss=243.64874268 time/batch=0.57s
20465/10943 (epoch 168.306) train_loss=129.92678833 time/batch=0.31s
20466/10943 (epoch 168.315) train_loss=487.39385986 time/batch=0.96s
20467/10943 (epoch 168.323) train_loss=314.32421875 time/batch=0.69s
20468/10943 (epoch 168.331) train_loss=231.12985229 time/batch=0.52s
20469/10943 (epoch 168.339) train_loss=437.91506958 time/batch=0.92s
20470/10943 (epoch 168.347) train_loss=335.89270020 time/batch=0.75s
20471/10943 (epoch 168.356) train_loss=457.70855713 time/batch=0.96s
20472/10943 (epoch 168.364) train_loss=235.68338013 time/batch=0.57s
20473/10943 (epoch 168.372) train_loss=203.06124878 time/batch=0.44s
20474/10943 (epoch 168.380) train_loss=176.09893799 time/batch=0.41s
20475/10943 (epoch 168.389) train_loss=356.19476318 time/batch=0.73s
20476/10943 (epoch 168.397) train_loss=182.38833618 time/batch=0.44s
20477/10943 (epoch 168.405) train_loss=411.33438110 time/batch=0.84s
20478/10943 (epoch 168.413) train_loss=301.10574341 time/batch=0.68s
20479/10943 (epoch 168.421) train_loss=198.64042664 time/batch=0.44s
20480/10943 (epoch 168.430) train_loss=194.33503723 time/batch=0.43s
20481/10943 (epoch 168.438) train_loss=157.51095581 time/batch=0.35s
20482/10943 (epoch 168.446) train_loss=332.12854004 time/batch=0.69s
20483/10943 (epoch 168.454) train_loss=142.48562622 time/batch=0.34s
20484/10943 (epoch 168.463) train_loss=213.70932007 time/batch=0.48s
20485/10943 (epoch 168.471) train_loss=406.65234375 time/batch=0.85s
20486/10943 (epoch 168.479) train_loss=401.31079102 time/batch=0.86s
20487/10943 (epoch 168.487) train_loss=287.53250122 time/batch=0.64s
20488/10943 (epoch 168.496) train_loss=304.52154541 time/batch=0.64s
20489/10943 (epoch 168.504) train_loss=319.32031250 time/batch=0.64s
20490/10943 (epoch 168.512) train_loss=194.50729370 time/batch=0.44s
20491/10943 (epoch 168.520) train_loss=299.92559814 time/batch=0.65s
20492/10943 (epoch 168.528) train_loss=264.88006592 time/batch=0.58s
20493/10943 (epoch 168.537) train_loss=394.35217285 time/batch=0.84s
20494/10943 (epoch 168.545) train_loss=161.25827026 time/batch=0.39s
20495/10943 (epoch 168.553) train_loss=484.89999390 time/batch=1.03s
20496/10943 (epoch 168.561) train_loss=260.28515625 time/batch=0.65s
20497/10943 (epoch 168.570) train_loss=419.27084351 time/batch=0.84s
20498/10943 (epoch 168.578) train_loss=265.94824219 time/batch=0.62s
20499/10943 (epoch 168.586) train_loss=216.55235291 time/batch=0.50s
20500/10943 (epoch 168.594) train_loss=169.94638062 time/batch=0.39s
20501/10943 (epoch 168.602) train_loss=403.71307373 time/batch=0.85s
20502/10943 (epoch 168.611) train_loss=345.17864990 time/batch=0.71s
20503/10943 (epoch 168.619) train_loss=260.86087036 time/batch=0.58s
20504/10943 (epoch 168.627) train_loss=334.63146973 time/batch=0.72s
20505/10943 (epoch 168.635) train_loss=348.26779175 time/batch=0.77s
20506/10943 (epoch 168.644) train_loss=354.57330322 time/batch=0.79s
20507/10943 (epoch 168.652) train_loss=306.49530029 time/batch=0.66s
20508/10943 (epoch 168.660) train_loss=245.71266174 time/batch=0.56s
20509/10943 (epoch 168.668) train_loss=158.13900757 time/batch=0.36s
20510/10943 (epoch 168.676) train_loss=306.80505371 time/batch=0.64s
20511/10943 (epoch 168.685) train_loss=312.28353882 time/batch=0.68s
20512/10943 (epoch 168.693) train_loss=357.57022095 time/batch=0.78s
20513/10943 (epoch 168.701) train_loss=352.01126099 time/batch=0.75s
20514/10943 (epoch 168.709) train_loss=354.66989136 time/batch=0.78s
20515/10943 (epoch 168.718) train_loss=281.59063721 time/batch=0.65s
20516/10943 (epoch 168.726) train_loss=177.17002869 time/batch=0.43s
20517/10943 (epoch 168.734) train_loss=176.73872375 time/batch=0.43s
20518/10943 (epoch 168.742) train_loss=142.50143433 time/batch=0.36s
20519/10943 (epoch 168.750) train_loss=206.80151367 time/batch=0.45s
20520/10943 (epoch 168.759) train_loss=269.34637451 time/batch=0.59s
20521/10943 (epoch 168.767) train_loss=328.82791138 time/batch=0.73s
20522/10943 (epoch 168.775) train_loss=346.40960693 time/batch=0.80s
20523/10943 (epoch 168.783) train_loss=233.53933716 time/batch=0.55s
20524/10943 (epoch 168.792) train_loss=370.94964600 time/batch=0.80s
20525/10943 (epoch 168.800) train_loss=264.28491211 time/batch=0.61s
20526/10943 (epoch 168.808) train_loss=281.02734375 time/batch=0.61s
20527/10943 (epoch 168.816) train_loss=210.83026123 time/batch=0.48s
20528/10943 (epoch 168.824) train_loss=268.70034790 time/batch=0.57s
20529/10943 (epoch 168.833) train_loss=250.34193420 time/batch=0.57s
20530/10943 (epoch 168.841) train_loss=235.95040894 time/batch=0.56s
20531/10943 (epoch 168.849) train_loss=199.66207886 time/batch=0.52s
20532/10943 (epoch 168.857) train_loss=259.26535034 time/batch=0.64s
20533/10943 (epoch 168.866) train_loss=388.22979736 time/batch=0.83s
20534/10943 (epoch 168.874) train_loss=381.17297363 time/batch=0.85s
20535/10943 (epoch 168.882) train_loss=328.07470703 time/batch=0.72s
20536/10943 (epoch 168.890) train_loss=252.70445251 time/batch=0.62s
20537/10943 (epoch 168.898) train_loss=274.00152588 time/batch=0.61s
20538/10943 (epoch 168.907) train_loss=301.10894775 time/batch=0.70s
20539/10943 (epoch 168.915) train_loss=269.44396973 time/batch=0.71s
setting learning rate to 0.0009429
20540/10943 (epoch 168.923) train_loss=389.80847168 time/batch=0.84s
20541/10943 (epoch 168.931) train_loss=173.72564697 time/batch=0.41s
20542/10943 (epoch 168.940) train_loss=351.68475342 time/batch=0.76s
20543/10943 (epoch 168.948) train_loss=218.77764893 time/batch=0.49s
20544/10943 (epoch 168.956) train_loss=501.97766113 time/batch=1.05s
20545/10943 (epoch 168.964) train_loss=395.66311646 time/batch=0.87s
20546/10943 (epoch 168.973) train_loss=670.62304688 time/batch=1.32s
20547/10943 (epoch 168.981) train_loss=1012.39642334 time/batch=2.26s
20548/10943 (epoch 168.989) train_loss=633.28753662 time/batch=1.34s
20549/10943 (epoch 168.997) train_loss=613.62847900 time/batch=1.28s
20550/10943 (epoch 169.005) train_loss=677.03747559 time/batch=1.45s
20551/10943 (epoch 169.014) train_loss=864.98217773 time/batch=2.28s
20552/10943 (epoch 169.022) train_loss=264.48992920 time/batch=0.80s
20553/10943 (epoch 169.030) train_loss=495.12515259 time/batch=1.05s
20554/10943 (epoch 169.038) train_loss=518.45812988 time/batch=1.20s
20555/10943 (epoch 169.047) train_loss=461.93771362 time/batch=1.06s
20556/10943 (epoch 169.055) train_loss=347.57101440 time/batch=0.84s
20557/10943 (epoch 169.063) train_loss=805.67700195 time/batch=3.06s
20558/10943 (epoch 169.071) train_loss=199.40150452 time/batch=0.73s
20559/10943 (epoch 169.079) train_loss=114.92228699 time/batch=0.27s
20560/10943 (epoch 169.088) train_loss=217.95616150 time/batch=0.50s
20561/10943 (epoch 169.096) train_loss=342.44879150 time/batch=0.77s
20562/10943 (epoch 169.104) train_loss=376.84039307 time/batch=0.88s
20563/10943 (epoch 169.112) train_loss=293.65826416 time/batch=0.71s
20564/10943 (epoch 169.121) train_loss=132.38703918 time/batch=0.34s
20565/10943 (epoch 169.129) train_loss=589.82202148 time/batch=1.21s
20566/10943 (epoch 169.137) train_loss=223.91812134 time/batch=0.58s
20567/10943 (epoch 169.145) train_loss=123.39559937 time/batch=0.31s
20568/10943 (epoch 169.153) train_loss=377.32421875 time/batch=0.81s
20569/10943 (epoch 169.162) train_loss=319.85540771 time/batch=0.75s
20570/10943 (epoch 169.170) train_loss=428.24044800 time/batch=0.94s
20571/10943 (epoch 169.178) train_loss=310.83514404 time/batch=0.73s
20572/10943 (epoch 169.186) train_loss=176.88751221 time/batch=0.42s
20573/10943 (epoch 169.195) train_loss=301.25753784 time/batch=0.64s
20574/10943 (epoch 169.203) train_loss=248.11195374 time/batch=0.60s
20575/10943 (epoch 169.211) train_loss=337.86309814 time/batch=0.78s
20576/10943 (epoch 169.219) train_loss=346.63726807 time/batch=0.80s
20577/10943 (epoch 169.227) train_loss=516.58538818 time/batch=1.10s
20578/10943 (epoch 169.236) train_loss=423.85046387 time/batch=0.91s
20579/10943 (epoch 169.244) train_loss=345.50457764 time/batch=0.78s
20580/10943 (epoch 169.252) train_loss=410.65734863 time/batch=0.93s
20581/10943 (epoch 169.260) train_loss=135.30764771 time/batch=0.37s
20582/10943 (epoch 169.269) train_loss=175.21707153 time/batch=0.40s
20583/10943 (epoch 169.277) train_loss=193.00889587 time/batch=0.45s
20584/10943 (epoch 169.285) train_loss=270.48825073 time/batch=0.61s
20585/10943 (epoch 169.293) train_loss=458.89172363 time/batch=0.97s
20586/10943 (epoch 169.301) train_loss=376.92599487 time/batch=0.87s
20587/10943 (epoch 169.310) train_loss=220.35504150 time/batch=0.53s
20588/10943 (epoch 169.318) train_loss=384.12823486 time/batch=0.86s
20589/10943 (epoch 169.326) train_loss=465.27291870 time/batch=1.04s
20590/10943 (epoch 169.334) train_loss=279.12762451 time/batch=0.67s
20591/10943 (epoch 169.343) train_loss=300.60949707 time/batch=0.67s
20592/10943 (epoch 169.351) train_loss=172.06951904 time/batch=0.40s
20593/10943 (epoch 169.359) train_loss=397.89685059 time/batch=0.90s
20594/10943 (epoch 169.367) train_loss=342.98345947 time/batch=0.80s
20595/10943 (epoch 169.375) train_loss=614.36596680 time/batch=1.42s
20596/10943 (epoch 169.384) train_loss=370.97821045 time/batch=0.82s
20597/10943 (epoch 169.392) train_loss=148.99847412 time/batch=0.37s
20598/10943 (epoch 169.400) train_loss=403.23132324 time/batch=0.85s
20599/10943 (epoch 169.408) train_loss=127.56404114 time/batch=0.36s
20600/10943 (epoch 169.417) train_loss=207.67764282 time/batch=0.47s
20601/10943 (epoch 169.425) train_loss=289.49304199 time/batch=0.63s
20602/10943 (epoch 169.433) train_loss=272.39889526 time/batch=0.62s
20603/10943 (epoch 169.441) train_loss=405.21435547 time/batch=0.89s
20604/10943 (epoch 169.449) train_loss=157.63128662 time/batch=0.41s
20605/10943 (epoch 169.458) train_loss=218.48403931 time/batch=0.52s
20606/10943 (epoch 169.466) train_loss=427.70669556 time/batch=0.95s
20607/10943 (epoch 169.474) train_loss=296.97906494 time/batch=0.70s
20608/10943 (epoch 169.482) train_loss=198.46101379 time/batch=0.48s
20609/10943 (epoch 169.491) train_loss=226.43597412 time/batch=0.51s
20610/10943 (epoch 169.499) train_loss=293.67810059 time/batch=0.68s
20611/10943 (epoch 169.507) train_loss=135.14175415 time/batch=0.36s
20612/10943 (epoch 169.515) train_loss=368.75970459 time/batch=0.78s
20613/10943 (epoch 169.524) train_loss=275.15481567 time/batch=0.64s
20614/10943 (epoch 169.532) train_loss=213.05673218 time/batch=0.52s
20615/10943 (epoch 169.540) train_loss=357.81103516 time/batch=0.80s
20616/10943 (epoch 169.548) train_loss=274.01617432 time/batch=0.65s
20617/10943 (epoch 169.556) train_loss=317.95639038 time/batch=0.73s
20618/10943 (epoch 169.565) train_loss=191.21340942 time/batch=0.47s
20619/10943 (epoch 169.573) train_loss=495.89349365 time/batch=1.15s
20620/10943 (epoch 169.581) train_loss=354.14224243 time/batch=0.83s
20621/10943 (epoch 169.589) train_loss=399.86834717 time/batch=0.91s
20622/10943 (epoch 169.598) train_loss=485.63229370 time/batch=1.01s
20623/10943 (epoch 169.606) train_loss=316.06616211 time/batch=0.72s
20624/10943 (epoch 169.614) train_loss=486.57086182 time/batch=1.10s
20625/10943 (epoch 169.622) train_loss=253.76419067 time/batch=0.65s
20626/10943 (epoch 169.630) train_loss=216.79187012 time/batch=0.52s
20627/10943 (epoch 169.639) train_loss=346.52590942 time/batch=0.88s
20628/10943 (epoch 169.647) train_loss=251.53553772 time/batch=0.64s
20629/10943 (epoch 169.655) train_loss=433.29614258 time/batch=0.94s
20630/10943 (epoch 169.663) train_loss=351.41201782 time/batch=0.81s
20631/10943 (epoch 169.672) train_loss=450.86267090 time/batch=1.02s
20632/10943 (epoch 169.680) train_loss=349.79156494 time/batch=0.85s
20633/10943 (epoch 169.688) train_loss=357.39340210 time/batch=0.82s
20634/10943 (epoch 169.696) train_loss=180.02151489 time/batch=0.45s
20635/10943 (epoch 169.704) train_loss=155.42416382 time/batch=0.36s
20636/10943 (epoch 169.713) train_loss=246.84475708 time/batch=0.56s
20637/10943 (epoch 169.721) train_loss=315.07128906 time/batch=0.70s
20638/10943 (epoch 169.729) train_loss=262.71688843 time/batch=0.64s
20639/10943 (epoch 169.737) train_loss=303.27349854 time/batch=0.70s
20640/10943 (epoch 169.746) train_loss=276.32369995 time/batch=0.66s
20641/10943 (epoch 169.754) train_loss=324.68280029 time/batch=0.79s
20642/10943 (epoch 169.762) train_loss=267.54046631 time/batch=0.61s
20643/10943 (epoch 169.770) train_loss=192.85415649 time/batch=0.48s
20644/10943 (epoch 169.778) train_loss=317.90820312 time/batch=0.72s
20645/10943 (epoch 169.787) train_loss=149.52629089 time/batch=0.39s
20646/10943 (epoch 169.795) train_loss=229.79174805 time/batch=0.52s
20647/10943 (epoch 169.803) train_loss=231.65075684 time/batch=0.55s
20648/10943 (epoch 169.811) train_loss=269.96234131 time/batch=0.63s
20649/10943 (epoch 169.820) train_loss=245.30378723 time/batch=0.60s
20650/10943 (epoch 169.828) train_loss=250.43487549 time/batch=0.59s
20651/10943 (epoch 169.836) train_loss=155.33450317 time/batch=0.43s
20652/10943 (epoch 169.844) train_loss=211.88290405 time/batch=0.51s
20653/10943 (epoch 169.852) train_loss=236.09826660 time/batch=0.55s
20654/10943 (epoch 169.861) train_loss=203.89581299 time/batch=0.55s
20655/10943 (epoch 169.869) train_loss=286.92169189 time/batch=0.68s
20656/10943 (epoch 169.877) train_loss=333.79675293 time/batch=0.72s
20657/10943 (epoch 169.885) train_loss=305.92340088 time/batch=0.72s
20658/10943 (epoch 169.894) train_loss=330.09124756 time/batch=0.73s
20659/10943 (epoch 169.902) train_loss=275.90615845 time/batch=0.65s
20660/10943 (epoch 169.910) train_loss=241.74589539 time/batch=0.60s
setting learning rate to 0.0009146
  saved to metadata/gru_no_dropout-9_nov_folkwiki-20181115-214759_epoch59.pkl
20661/10943 (epoch 169.918) train_loss=489.69213867 time/batch=1.08s
20662/10943 (epoch 169.926) train_loss=620.18920898 time/batch=1.24s
20663/10943 (epoch 169.935) train_loss=219.97985840 time/batch=0.55s
20664/10943 (epoch 169.943) train_loss=287.11639404 time/batch=0.69s
20665/10943 (epoch 169.951) train_loss=187.71807861 time/batch=0.46s
20666/10943 (epoch 169.959) train_loss=594.15026855 time/batch=1.22s
20667/10943 (epoch 169.968) train_loss=320.08410645 time/batch=0.74s
20668/10943 (epoch 169.976) train_loss=443.18652344 time/batch=0.96s
20669/10943 (epoch 169.984) train_loss=133.34202576 time/batch=0.37s
20670/10943 (epoch 169.992) train_loss=270.67236328 time/batch=0.60s
20671/10943 (epoch 170.001) train_loss=515.04901123 time/batch=1.14s
20672/10943 (epoch 170.009) train_loss=815.94573975 time/batch=1.73s
20673/10943 (epoch 170.017) train_loss=336.71099854 time/batch=0.84s
20674/10943 (epoch 170.025) train_loss=414.89025879 time/batch=0.93s
20675/10943 (epoch 170.033) train_loss=153.69873047 time/batch=0.40s
20676/10943 (epoch 170.042) train_loss=433.91119385 time/batch=0.92s
20677/10943 (epoch 170.050) train_loss=135.17285156 time/batch=0.38s
20678/10943 (epoch 170.058) train_loss=144.35223389 time/batch=0.34s
20679/10943 (epoch 170.066) train_loss=154.04919434 time/batch=0.35s
20680/10943 (epoch 170.075) train_loss=446.86437988 time/batch=0.96s
20681/10943 (epoch 170.083) train_loss=490.46203613 time/batch=1.10s
20682/10943 (epoch 170.091) train_loss=412.55505371 time/batch=0.98s
20683/10943 (epoch 170.099) train_loss=374.57995605 time/batch=0.89s
20684/10943 (epoch 170.107) train_loss=392.72875977 time/batch=0.89s
20685/10943 (epoch 170.116) train_loss=879.91937256 time/batch=2.12s
20686/10943 (epoch 170.124) train_loss=191.57649231 time/batch=0.58s
20687/10943 (epoch 170.132) train_loss=103.74717712 time/batch=0.27s
20688/10943 (epoch 170.140) train_loss=333.81353760 time/batch=0.73s
20689/10943 (epoch 170.149) train_loss=597.69140625 time/batch=1.41s
20690/10943 (epoch 170.157) train_loss=237.32946777 time/batch=0.64s
20691/10943 (epoch 170.165) train_loss=252.58499146 time/batch=0.58s
20692/10943 (epoch 170.173) train_loss=134.64346313 time/batch=0.34s
20693/10943 (epoch 170.181) train_loss=861.45361328 time/batch=3.05s
20694/10943 (epoch 170.190) train_loss=587.72106934 time/batch=1.49s
20695/10943 (epoch 170.198) train_loss=439.25177002 time/batch=1.01s
20696/10943 (epoch 170.206) train_loss=398.39364624 time/batch=0.92s
20697/10943 (epoch 170.214) train_loss=290.38421631 time/batch=0.72s
20698/10943 (epoch 170.223) train_loss=279.72924805 time/batch=0.66s
20699/10943 (epoch 170.231) train_loss=253.76953125 time/batch=0.62s
20700/10943 (epoch 170.239) train_loss=373.43548584 time/batch=0.86s
20701/10943 (epoch 170.247) train_loss=472.93237305 time/batch=1.04s
20702/10943 (epoch 170.255) train_loss=125.00465393 time/batch=0.36s
20703/10943 (epoch 170.264) train_loss=643.82867432 time/batch=1.39s
20704/10943 (epoch 170.272) train_loss=508.48791504 time/batch=1.19s
20705/10943 (epoch 170.280) train_loss=191.81755066 time/batch=0.53s
20706/10943 (epoch 170.288) train_loss=387.59841919 time/batch=0.84s
20707/10943 (epoch 170.297) train_loss=363.45489502 time/batch=0.86s
20708/10943 (epoch 170.305) train_loss=152.12426758 time/batch=0.40s
20709/10943 (epoch 170.313) train_loss=215.15582275 time/batch=0.49s
20710/10943 (epoch 170.321) train_loss=295.08392334 time/batch=0.68s
20711/10943 (epoch 170.329) train_loss=163.44912720 time/batch=0.41s
20712/10943 (epoch 170.338) train_loss=340.03521729 time/batch=0.74s
20713/10943 (epoch 170.346) train_loss=286.44512939 time/batch=0.68s
20714/10943 (epoch 170.354) train_loss=326.16363525 time/batch=0.81s
20715/10943 (epoch 170.362) train_loss=262.56381226 time/batch=0.64s
20716/10943 (epoch 170.371) train_loss=317.25808716 time/batch=0.75s
20717/10943 (epoch 170.379) train_loss=465.12652588 time/batch=1.04s
20718/10943 (epoch 170.387) train_loss=196.73211670 time/batch=0.51s
20719/10943 (epoch 170.395) train_loss=196.38885498 time/batch=0.47s
20720/10943 (epoch 170.403) train_loss=332.60900879 time/batch=0.78s
20721/10943 (epoch 170.412) train_loss=252.06475830 time/batch=0.62s
20722/10943 (epoch 170.420) train_loss=240.95332336 time/batch=0.56s
20723/10943 (epoch 170.428) train_loss=337.97409058 time/batch=0.76s
20724/10943 (epoch 170.436) train_loss=527.82385254 time/batch=1.09s
20725/10943 (epoch 170.445) train_loss=270.43957520 time/batch=0.64s
20726/10943 (epoch 170.453) train_loss=478.08386230 time/batch=1.10s
20727/10943 (epoch 170.461) train_loss=236.49688721 time/batch=0.63s
20728/10943 (epoch 170.469) train_loss=332.29714966 time/batch=0.78s
20729/10943 (epoch 170.478) train_loss=434.89630127 time/batch=0.97s
20730/10943 (epoch 170.486) train_loss=334.71160889 time/batch=0.73s
20731/10943 (epoch 170.494) train_loss=310.79660034 time/batch=0.72s
20732/10943 (epoch 170.502) train_loss=564.25268555 time/batch=1.27s
20733/10943 (epoch 170.510) train_loss=335.63632202 time/batch=0.81s
20734/10943 (epoch 170.519) train_loss=177.76499939 time/batch=0.43s
20735/10943 (epoch 170.527) train_loss=358.49414062 time/batch=0.79s
20736/10943 (epoch 170.535) train_loss=245.65826416 time/batch=0.60s
20737/10943 (epoch 170.543) train_loss=281.16909790 time/batch=0.65s
20738/10943 (epoch 170.552) train_loss=396.80389404 time/batch=0.89s
20739/10943 (epoch 170.560) train_loss=270.48309326 time/batch=0.65s
20740/10943 (epoch 170.568) train_loss=367.92132568 time/batch=0.84s
20741/10943 (epoch 170.576) train_loss=277.69448853 time/batch=0.67s
20742/10943 (epoch 170.584) train_loss=133.78971863 time/batch=0.38s
20743/10943 (epoch 170.593) train_loss=332.09576416 time/batch=0.77s
20744/10943 (epoch 170.601) train_loss=418.54251099 time/batch=0.99s
20745/10943 (epoch 170.609) train_loss=224.49243164 time/batch=0.59s
20746/10943 (epoch 170.617) train_loss=399.27307129 time/batch=0.95s
20747/10943 (epoch 170.626) train_loss=181.70748901 time/batch=0.49s
20748/10943 (epoch 170.634) train_loss=216.27432251 time/batch=0.51s
20749/10943 (epoch 170.642) train_loss=305.50280762 time/batch=0.72s
20750/10943 (epoch 170.650) train_loss=337.88253784 time/batch=0.80s
20751/10943 (epoch 170.658) train_loss=319.89367676 time/batch=0.73s
20752/10943 (epoch 170.667) train_loss=228.46078491 time/batch=0.53s
20753/10943 (epoch 170.675) train_loss=335.18005371 time/batch=0.78s
20754/10943 (epoch 170.683) train_loss=243.09928894 time/batch=0.59s
20755/10943 (epoch 170.691) train_loss=294.30187988 time/batch=0.65s
20756/10943 (epoch 170.700) train_loss=212.59710693 time/batch=0.52s
20757/10943 (epoch 170.708) train_loss=283.09704590 time/batch=0.70s
20758/10943 (epoch 170.716) train_loss=290.69055176 time/batch=0.69s
20759/10943 (epoch 170.724) train_loss=261.53070068 time/batch=0.62s
20760/10943 (epoch 170.732) train_loss=162.17384338 time/batch=0.39s
20761/10943 (epoch 170.741) train_loss=334.43673706 time/batch=0.76s
20762/10943 (epoch 170.749) train_loss=177.77371216 time/batch=0.47s
20763/10943 (epoch 170.757) train_loss=316.92584229 time/batch=0.70s
20764/10943 (epoch 170.765) train_loss=356.29135132 time/batch=0.85s
20765/10943 (epoch 170.774) train_loss=219.76841736 time/batch=0.56s
20766/10943 (epoch 170.782) train_loss=162.40966797 time/batch=0.44s
20767/10943 (epoch 170.790) train_loss=271.59628296 time/batch=0.61s
20768/10943 (epoch 170.798) train_loss=350.33081055 time/batch=0.88s
20769/10943 (epoch 170.806) train_loss=246.65676880 time/batch=0.62s
20770/10943 (epoch 170.815) train_loss=323.65274048 time/batch=0.72s
20771/10943 (epoch 170.823) train_loss=251.96012878 time/batch=0.60s
20772/10943 (epoch 170.831) train_loss=197.17680359 time/batch=0.47s
20773/10943 (epoch 170.839) train_loss=342.57922363 time/batch=0.78s
20774/10943 (epoch 170.848) train_loss=305.78405762 time/batch=0.76s
20775/10943 (epoch 170.856) train_loss=235.41772461 time/batch=0.60s
20776/10943 (epoch 170.864) train_loss=201.88128662 time/batch=0.47s
20777/10943 (epoch 170.872) train_loss=249.24865723 time/batch=0.61s
20778/10943 (epoch 170.880) train_loss=244.48645020 time/batch=0.61s
20779/10943 (epoch 170.889) train_loss=205.07255554 time/batch=0.50s
20780/10943 (epoch 170.897) train_loss=244.80892944 time/batch=0.60s
20781/10943 (epoch 170.905) train_loss=258.67068481 time/batch=0.73s
setting learning rate to 0.0008871
20782/10943 (epoch 170.913) train_loss=399.45651245 time/batch=0.91s
20783/10943 (epoch 170.922) train_loss=417.73114014 time/batch=0.94s
20784/10943 (epoch 170.930) train_loss=346.97723389 time/batch=0.76s
20785/10943 (epoch 170.938) train_loss=617.66906738 time/batch=1.42s
20786/10943 (epoch 170.946) train_loss=756.18896484 time/batch=1.63s
20787/10943 (epoch 170.955) train_loss=112.47196198 time/batch=0.39s
20788/10943 (epoch 170.963) train_loss=827.62036133 time/batch=1.72s
20789/10943 (epoch 170.971) train_loss=674.16101074 time/batch=1.88s
20790/10943 (epoch 170.979) train_loss=521.18176270 time/batch=1.27s
20791/10943 (epoch 170.987) train_loss=307.21398926 time/batch=0.78s
20792/10943 (epoch 170.996) train_loss=356.19091797 time/batch=0.84s
20793/10943 (epoch 171.004) train_loss=201.14308167 time/batch=0.52s
20794/10943 (epoch 171.012) train_loss=187.70173645 time/batch=0.45s
20795/10943 (epoch 171.020) train_loss=468.12496948 time/batch=1.04s
20796/10943 (epoch 171.029) train_loss=962.78173828 time/batch=3.14s
20797/10943 (epoch 171.037) train_loss=617.63793945 time/batch=1.54s
20798/10943 (epoch 171.045) train_loss=373.80706787 time/batch=0.91s
20799/10943 (epoch 171.053) train_loss=205.43826294 time/batch=0.53s
20800/10943 (epoch 171.061) train_loss=205.81921387 time/batch=0.49s
20801/10943 (epoch 171.070) train_loss=116.30647278 time/batch=0.29s
20802/10943 (epoch 171.078) train_loss=190.81256104 time/batch=0.41s
20803/10943 (epoch 171.086) train_loss=422.38525391 time/batch=0.94s
20804/10943 (epoch 171.094) train_loss=181.68084717 time/batch=0.49s
20805/10943 (epoch 171.103) train_loss=168.69967651 time/batch=0.41s
20806/10943 (epoch 171.111) train_loss=222.98358154 time/batch=0.53s
20807/10943 (epoch 171.119) train_loss=457.46005249 time/batch=0.99s
20808/10943 (epoch 171.127) train_loss=416.68499756 time/batch=0.98s
20809/10943 (epoch 171.135) train_loss=287.17053223 time/batch=0.72s
20810/10943 (epoch 171.144) train_loss=147.12399292 time/batch=0.37s
20811/10943 (epoch 171.152) train_loss=122.04634094 time/batch=0.30s
20812/10943 (epoch 171.160) train_loss=452.72601318 time/batch=0.98s
20813/10943 (epoch 171.168) train_loss=299.49548340 time/batch=0.74s
20814/10943 (epoch 171.177) train_loss=333.99993896 time/batch=0.77s
20815/10943 (epoch 171.185) train_loss=213.80389404 time/batch=0.54s
