vocabulary size: 226
n tunes: 26239
n train tunes: 24959.0
n validation tunes: 1280.0
5101/19499 (epoch 13.080) train_loss=318.86395264 time/batch=1.24s
5102/19499 (epoch 13.083) train_loss=376.64373779 time/batch=1.21s
5103/19499 (epoch 13.085) train_loss=486.93460083 time/batch=1.54s
5104/19499 (epoch 13.088) train_loss=160.46447754 time/batch=0.69s
5105/19499 (epoch 13.090) train_loss=580.20361328 time/batch=2.12s
5106/19499 (epoch 13.093) train_loss=186.45124817 time/batch=0.92s
5107/19499 (epoch 13.095) train_loss=275.76913452 time/batch=0.85s
5108/19499 (epoch 13.098) train_loss=185.55000305 time/batch=0.68s
5109/19499 (epoch 13.101) train_loss=142.48080444 time/batch=0.50s
5110/19499 (epoch 13.103) train_loss=122.94438171 time/batch=0.40s
5111/19499 (epoch 13.106) train_loss=514.72998047 time/batch=1.45s
5112/19499 (epoch 13.108) train_loss=531.47991943 time/batch=1.69s
5113/19499 (epoch 13.111) train_loss=443.52896118 time/batch=1.44s
5114/19499 (epoch 13.113) train_loss=130.50875854 time/batch=0.57s
5115/19499 (epoch 13.116) train_loss=153.48138428 time/batch=0.46s
5116/19499 (epoch 13.118) train_loss=438.58190918 time/batch=1.30s
5117/19499 (epoch 13.121) train_loss=336.58993530 time/batch=1.17s
5118/19499 (epoch 13.124) train_loss=314.33056641 time/batch=1.09s
5119/19499 (epoch 13.126) train_loss=144.13424683 time/batch=0.55s
5120/19499 (epoch 13.129) train_loss=127.07119751 time/batch=0.42s
5121/19499 (epoch 13.131) train_loss=298.69873047 time/batch=0.89s
5122/19499 (epoch 13.134) train_loss=405.60699463 time/batch=1.22s
5123/19499 (epoch 13.136) train_loss=159.99917603 time/batch=0.67s
5124/19499 (epoch 13.139) train_loss=440.87820435 time/batch=1.25s
5125/19499 (epoch 13.142) train_loss=439.06988525 time/batch=1.37s
5126/19499 (epoch 13.144) train_loss=215.61405945 time/batch=0.80s
5127/19499 (epoch 13.147) train_loss=127.96359253 time/batch=0.46s
5128/19499 (epoch 13.149) train_loss=304.39105225 time/batch=0.87s
5129/19499 (epoch 13.152) train_loss=380.73321533 time/batch=1.20s
5130/19499 (epoch 13.154) train_loss=104.66847229 time/batch=0.48s
5131/19499 (epoch 13.157) train_loss=271.60400391 time/batch=0.81s
5132/19499 (epoch 13.160) train_loss=242.65829468 time/batch=0.85s
5133/19499 (epoch 13.162) train_loss=391.81829834 time/batch=1.20s
5134/19499 (epoch 13.165) train_loss=320.24359131 time/batch=1.09s
5135/19499 (epoch 13.167) train_loss=305.23797607 time/batch=1.01s
5136/19499 (epoch 13.170) train_loss=351.35629272 time/batch=1.15s
5137/19499 (epoch 13.172) train_loss=218.82600403 time/batch=0.80s
5138/19499 (epoch 13.175) train_loss=368.65103149 time/batch=1.15s
5139/19499 (epoch 13.177) train_loss=463.17745972 time/batch=1.45s
5140/19499 (epoch 13.180) train_loss=181.13035583 time/batch=0.73s
5141/19499 (epoch 13.183) train_loss=318.16473389 time/batch=0.93s
5142/19499 (epoch 13.185) train_loss=145.28103638 time/batch=0.55s
5143/19499 (epoch 13.188) train_loss=365.79388428 time/batch=1.06s
5144/19499 (epoch 13.190) train_loss=282.99261475 time/batch=1.00s
5145/19499 (epoch 13.193) train_loss=479.87579346 time/batch=1.46s
5146/19499 (epoch 13.195) train_loss=217.59638977 time/batch=0.87s
5147/19499 (epoch 13.198) train_loss=374.71380615 time/batch=1.14s
5148/19499 (epoch 13.201) train_loss=180.58193970 time/batch=0.73s
5149/19499 (epoch 13.203) train_loss=146.58943176 time/batch=0.49s
5150/19499 (epoch 13.206) train_loss=403.07028198 time/batch=1.15s
5151/19499 (epoch 13.208) train_loss=135.79037476 time/batch=0.58s
5152/19499 (epoch 13.211) train_loss=340.05426025 time/batch=1.03s
5153/19499 (epoch 13.213) train_loss=540.54443359 time/batch=1.66s
5154/19499 (epoch 13.216) train_loss=344.30569458 time/batch=1.20s
5155/19499 (epoch 13.218) train_loss=208.64080811 time/batch=0.76s
5156/19499 (epoch 13.221) train_loss=426.12896729 time/batch=1.25s
5157/19499 (epoch 13.224) train_loss=356.09106445 time/batch=1.18s
5158/19499 (epoch 13.226) train_loss=227.10118103 time/batch=0.81s
5159/19499 (epoch 13.229) train_loss=138.91822815 time/batch=0.49s
5160/19499 (epoch 13.231) train_loss=472.13232422 time/batch=1.36s
5161/19499 (epoch 13.234) train_loss=291.36065674 time/batch=1.04s
5162/19499 (epoch 13.236) train_loss=287.78167725 time/batch=0.94s
5163/19499 (epoch 13.239) train_loss=269.53952026 time/batch=0.91s
5164/19499 (epoch 13.242) train_loss=204.72463989 time/batch=0.72s
5165/19499 (epoch 13.244) train_loss=365.38696289 time/batch=1.13s
5166/19499 (epoch 13.247) train_loss=427.23522949 time/batch=1.33s
5167/19499 (epoch 13.249) train_loss=199.87976074 time/batch=0.76s
5168/19499 (epoch 13.252) train_loss=201.65728760 time/batch=0.67s
5169/19499 (epoch 13.254) train_loss=260.48779297 time/batch=0.83s
5170/19499 (epoch 13.257) train_loss=300.03546143 time/batch=0.96s
5171/19499 (epoch 13.260) train_loss=202.32727051 time/batch=0.75s
5172/19499 (epoch 13.262) train_loss=119.05313873 time/batch=0.42s
5173/19499 (epoch 13.265) train_loss=470.62210083 time/batch=1.33s
5174/19499 (epoch 13.267) train_loss=283.36505127 time/batch=1.01s
5175/19499 (epoch 13.270) train_loss=250.14862061 time/batch=0.85s
5176/19499 (epoch 13.272) train_loss=121.15643311 time/batch=0.42s
5177/19499 (epoch 13.275) train_loss=278.77175903 time/batch=0.82s
5178/19499 (epoch 13.277) train_loss=316.60955811 time/batch=0.99s
5179/19499 (epoch 13.280) train_loss=359.27368164 time/batch=1.16s
5180/19499 (epoch 13.283) train_loss=212.04516602 time/batch=0.79s
5181/19499 (epoch 13.285) train_loss=508.36352539 time/batch=1.60s
5182/19499 (epoch 13.288) train_loss=434.80194092 time/batch=1.42s
5183/19499 (epoch 13.290) train_loss=236.16880798 time/batch=0.88s
5184/19499 (epoch 13.293) train_loss=453.22903442 time/batch=1.37s
5185/19499 (epoch 13.295) train_loss=344.42620850 time/batch=1.15s
5186/19499 (epoch 13.298) train_loss=350.58843994 time/batch=1.15s
5187/19499 (epoch 13.301) train_loss=122.58634949 time/batch=0.51s
5188/19499 (epoch 13.303) train_loss=254.62490845 time/batch=0.77s
5189/19499 (epoch 13.306) train_loss=309.91363525 time/batch=1.03s
5190/19499 (epoch 13.308) train_loss=163.97921753 time/batch=0.62s
5191/19499 (epoch 13.311) train_loss=398.89901733 time/batch=1.15s
5192/19499 (epoch 13.313) train_loss=203.36956787 time/batch=0.77s
5193/19499 (epoch 13.316) train_loss=171.73254395 time/batch=0.61s
5194/19499 (epoch 13.318) train_loss=392.48376465 time/batch=1.17s
5195/19499 (epoch 13.321) train_loss=164.39569092 time/batch=0.66s
5196/19499 (epoch 13.324) train_loss=191.77853394 time/batch=0.63s
5197/19499 (epoch 13.326) train_loss=443.18853760 time/batch=1.33s
5198/19499 (epoch 13.329) train_loss=133.66543579 time/batch=0.61s
5199/19499 (epoch 13.331) train_loss=277.67138672 time/batch=0.84s
5200/19499 (epoch 13.334) train_loss=267.49774170 time/batch=0.89s
5201/19499 (epoch 13.336) train_loss=117.57010651 time/batch=0.44s
5202/19499 (epoch 13.339) train_loss=224.57525635 time/batch=0.69s
5203/19499 (epoch 13.342) train_loss=224.03332520 time/batch=0.75s
5204/19499 (epoch 13.344) train_loss=322.58587646 time/batch=1.01s
5205/19499 (epoch 13.347) train_loss=254.25164795 time/batch=0.89s
5206/19499 (epoch 13.349) train_loss=322.96527100 time/batch=1.06s
5207/19499 (epoch 13.352) train_loss=134.86239624 time/batch=0.53s
5208/19499 (epoch 13.354) train_loss=485.13040161 time/batch=1.38s
5209/19499 (epoch 13.357) train_loss=195.30920410 time/batch=0.79s
5210/19499 (epoch 13.360) train_loss=195.25561523 time/batch=0.65s
5211/19499 (epoch 13.362) train_loss=196.92921448 time/batch=0.67s
5212/19499 (epoch 13.365) train_loss=308.11611938 time/batch=0.95s
5213/19499 (epoch 13.367) train_loss=188.11198425 time/batch=0.72s
5214/19499 (epoch 13.370) train_loss=225.55319214 time/batch=0.75s
5215/19499 (epoch 13.372) train_loss=249.64535522 time/batch=0.81s
5216/19499 (epoch 13.375) train_loss=132.74893188 time/batch=0.51s
5217/19499 (epoch 13.377) train_loss=308.81982422 time/batch=0.93s
5218/19499 (epoch 13.380) train_loss=343.98211670 time/batch=1.16s
5219/19499 (epoch 13.383) train_loss=269.26452637 time/batch=0.94s
5220/19499 (epoch 13.385) train_loss=147.07942200 time/batch=0.56s
5221/19499 (epoch 13.388) train_loss=268.81573486 time/batch=0.81s
5222/19499 (epoch 13.390) train_loss=351.42968750 time/batch=1.15s
5223/19499 (epoch 13.393) train_loss=321.62347412 time/batch=1.09s
5224/19499 (epoch 13.395) train_loss=319.85824585 time/batch=1.04s
5225/19499 (epoch 13.398) train_loss=401.68353271 time/batch=1.26s
5226/19499 (epoch 13.401) train_loss=168.44894409 time/batch=0.69s
5227/19499 (epoch 13.403) train_loss=222.23054504 time/batch=0.75s
5228/19499 (epoch 13.406) train_loss=427.18145752 time/batch=1.27s
5229/19499 (epoch 13.408) train_loss=321.73577881 time/batch=1.13s
5230/19499 (epoch 13.411) train_loss=182.40417480 time/batch=0.69s
5231/19499 (epoch 13.413) train_loss=235.82449341 time/batch=0.76s
5232/19499 (epoch 13.416) train_loss=266.52044678 time/batch=0.86s
5233/19499 (epoch 13.418) train_loss=149.89270020 time/batch=0.55s
5234/19499 (epoch 13.421) train_loss=487.65270996 time/batch=1.41s
5235/19499 (epoch 13.424) train_loss=224.21994019 time/batch=0.87s
5236/19499 (epoch 13.426) train_loss=231.33267212 time/batch=0.78s
5237/19499 (epoch 13.429) train_loss=348.05450439 time/batch=1.14s
5238/19499 (epoch 13.431) train_loss=133.00637817 time/batch=0.56s
5239/19499 (epoch 13.434) train_loss=220.81211853 time/batch=0.68s
5240/19499 (epoch 13.436) train_loss=139.50390625 time/batch=0.50s
5241/19499 (epoch 13.439) train_loss=199.31573486 time/batch=0.64s
5242/19499 (epoch 13.442) train_loss=307.62060547 time/batch=0.91s
5243/19499 (epoch 13.444) train_loss=164.43112183 time/batch=0.65s
5244/19499 (epoch 13.447) train_loss=346.67193604 time/batch=1.03s
5245/19499 (epoch 13.449) train_loss=158.25065613 time/batch=0.63s
5246/19499 (epoch 13.452) train_loss=229.21798706 time/batch=0.75s
5247/19499 (epoch 13.454) train_loss=419.22119141 time/batch=1.28s
5248/19499 (epoch 13.457) train_loss=245.19294739 time/batch=0.89s
5249/19499 (epoch 13.460) train_loss=154.74627686 time/batch=0.56s
5250/19499 (epoch 13.462) train_loss=315.66320801 time/batch=0.94s
5251/19499 (epoch 13.465) train_loss=218.84420776 time/batch=0.78s
5252/19499 (epoch 13.467) train_loss=260.53137207 time/batch=0.88s
5253/19499 (epoch 13.470) train_loss=296.35070801 time/batch=0.95s
5254/19499 (epoch 13.472) train_loss=317.52667236 time/batch=1.03s
5255/19499 (epoch 13.475) train_loss=320.58184814 time/batch=1.07s
5256/19499 (epoch 13.477) train_loss=312.82617188 time/batch=1.07s
5257/19499 (epoch 13.480) train_loss=239.92942810 time/batch=0.87s
5258/19499 (epoch 13.483) train_loss=168.22097778 time/batch=0.60s
5259/19499 (epoch 13.485) train_loss=170.85731506 time/batch=0.58s
5260/19499 (epoch 13.488) train_loss=148.19834900 time/batch=0.48s
5261/19499 (epoch 13.490) train_loss=139.87713623 time/batch=0.47s
5262/19499 (epoch 13.493) train_loss=136.36282349 time/batch=0.45s
5263/19499 (epoch 13.495) train_loss=267.49981689 time/batch=0.81s
5264/19499 (epoch 13.498) train_loss=345.92944336 time/batch=1.07s
5265/19499 (epoch 13.501) train_loss=194.32711792 time/batch=0.73s
5266/19499 (epoch 13.503) train_loss=373.39489746 time/batch=1.14s
5267/19499 (epoch 13.506) train_loss=150.71156311 time/batch=0.59s
5268/19499 (epoch 13.508) train_loss=349.84899902 time/batch=1.03s
5269/19499 (epoch 13.511) train_loss=165.20359802 time/batch=0.63s
5270/19499 (epoch 13.513) train_loss=209.02723694 time/batch=0.68s
5271/19499 (epoch 13.516) train_loss=395.09243774 time/batch=1.21s
5272/19499 (epoch 13.518) train_loss=208.21847534 time/batch=0.78s
5273/19499 (epoch 13.521) train_loss=170.08734131 time/batch=0.58s
5274/19499 (epoch 13.524) train_loss=332.47817993 time/batch=0.99s
5275/19499 (epoch 13.526) train_loss=127.91542053 time/batch=0.52s
5276/19499 (epoch 13.529) train_loss=117.71179962 time/batch=0.40s
5277/19499 (epoch 13.531) train_loss=209.85910034 time/batch=0.64s
5278/19499 (epoch 13.534) train_loss=165.55850220 time/batch=0.58s
5279/19499 (epoch 13.536) train_loss=96.15319824 time/batch=0.34s
5280/19499 (epoch 13.539) train_loss=188.70832825 time/batch=0.59s
5281/19499 (epoch 13.542) train_loss=221.84547424 time/batch=0.71s
5282/19499 (epoch 13.544) train_loss=324.44348145 time/batch=1.06s
5283/19499 (epoch 13.547) train_loss=243.03663635 time/batch=0.87s
5284/19499 (epoch 13.549) train_loss=106.27207947 time/batch=0.39s
5285/19499 (epoch 13.552) train_loss=278.65716553 time/batch=0.84s
5286/19499 (epoch 13.554) train_loss=298.66589355 time/batch=0.97s
5287/19499 (epoch 13.557) train_loss=304.12493896 time/batch=1.01s
5288/19499 (epoch 13.560) train_loss=150.70736694 time/batch=0.58s
5289/19499 (epoch 13.562) train_loss=209.09120178 time/batch=0.65s
5290/19499 (epoch 13.565) train_loss=289.61352539 time/batch=0.91s
5291/19499 (epoch 13.567) train_loss=101.62040710 time/batch=0.40s
5292/19499 (epoch 13.570) train_loss=155.04026794 time/batch=0.48s
5293/19499 (epoch 13.572) train_loss=179.11184692 time/batch=0.60s
5294/19499 (epoch 13.575) train_loss=255.88412476 time/batch=0.83s
5295/19499 (epoch 13.577) train_loss=230.22505188 time/batch=0.80s
5296/19499 (epoch 13.580) train_loss=330.38912964 time/batch=1.08s
5297/19499 (epoch 13.583) train_loss=120.54061127 time/batch=0.53s
5298/19499 (epoch 13.585) train_loss=364.31539917 time/batch=1.10s
5299/19499 (epoch 13.588) train_loss=241.76905823 time/batch=0.87s
5300/19499 (epoch 13.590) train_loss=215.71907043 time/batch=0.74s
5301/19499 (epoch 13.593) train_loss=251.31677246 time/batch=0.80s
5302/19499 (epoch 13.595) train_loss=279.08123779 time/batch=0.91s
5303/19499 (epoch 13.598) train_loss=287.93957520 time/batch=0.95s
5304/19499 (epoch 13.601) train_loss=257.48187256 time/batch=0.88s
5305/19499 (epoch 13.603) train_loss=170.26777649 time/batch=0.62s
5306/19499 (epoch 13.606) train_loss=157.65971375 time/batch=0.54s
5307/19499 (epoch 13.608) train_loss=165.82510376 time/batch=0.58s
5308/19499 (epoch 13.611) train_loss=258.24755859 time/batch=0.82s
5309/19499 (epoch 13.613) train_loss=145.43423462 time/batch=0.54s
5310/19499 (epoch 13.616) train_loss=282.00225830 time/batch=0.84s
5311/19499 (epoch 13.618) train_loss=233.70217896 time/batch=0.83s
5312/19499 (epoch 13.621) train_loss=342.81344604 time/batch=1.07s
5313/19499 (epoch 13.624) train_loss=266.69750977 time/batch=0.90s
5314/19499 (epoch 13.626) train_loss=172.85012817 time/batch=0.63s
5315/19499 (epoch 13.629) train_loss=184.10046387 time/batch=0.60s
5316/19499 (epoch 13.631) train_loss=255.06762695 time/batch=0.81s
5317/19499 (epoch 13.634) train_loss=235.00524902 time/batch=0.80s
5318/19499 (epoch 13.636) train_loss=239.81396484 time/batch=0.82s
5319/19499 (epoch 13.639) train_loss=175.55491638 time/batch=0.64s
5320/19499 (epoch 13.642) train_loss=214.05305481 time/batch=0.70s
5321/19499 (epoch 13.644) train_loss=243.48170471 time/batch=0.80s
5322/19499 (epoch 13.647) train_loss=270.33544922 time/batch=0.87s
5323/19499 (epoch 13.649) train_loss=229.32037354 time/batch=0.81s
5324/19499 (epoch 13.652) train_loss=237.54266357 time/batch=0.80s
5325/19499 (epoch 13.654) train_loss=201.89666748 time/batch=0.71s
5326/19499 (epoch 13.657) train_loss=299.94775391 time/batch=0.93s
5327/19499 (epoch 13.660) train_loss=232.17774963 time/batch=0.80s
5328/19499 (epoch 13.662) train_loss=253.13952637 time/batch=0.84s
5329/19499 (epoch 13.665) train_loss=183.82922363 time/batch=0.66s
5330/19499 (epoch 13.667) train_loss=220.15969849 time/batch=0.71s
5331/19499 (epoch 13.670) train_loss=286.34838867 time/batch=0.92s
5332/19499 (epoch 13.672) train_loss=181.33003235 time/batch=0.67s
5333/19499 (epoch 13.675) train_loss=208.50537109 time/batch=0.71s
5334/19499 (epoch 13.677) train_loss=180.08508301 time/batch=0.61s
5335/19499 (epoch 13.680) train_loss=275.02642822 time/batch=0.85s
5336/19499 (epoch 13.683) train_loss=165.06649780 time/batch=0.60s
5337/19499 (epoch 13.685) train_loss=275.79418945 time/batch=0.82s
5338/19499 (epoch 13.688) train_loss=289.23992920 time/batch=0.94s
5339/19499 (epoch 13.690) train_loss=195.51074219 time/batch=0.69s
5340/19499 (epoch 13.693) train_loss=260.59085083 time/batch=0.81s
5341/19499 (epoch 13.695) train_loss=226.17807007 time/batch=0.77s
5342/19499 (epoch 13.698) train_loss=222.22837830 time/batch=0.74s
5343/19499 (epoch 13.701) train_loss=268.43353271 time/batch=0.85s
5344/19499 (epoch 13.703) train_loss=238.56469727 time/batch=0.82s
5345/19499 (epoch 13.706) train_loss=262.87255859 time/batch=0.86s
5346/19499 (epoch 13.708) train_loss=149.38806152 time/batch=0.60s
5347/19499 (epoch 13.711) train_loss=232.11837769 time/batch=0.74s
5348/19499 (epoch 13.713) train_loss=279.05749512 time/batch=0.91s
5349/19499 (epoch 13.716) train_loss=290.18084717 time/batch=0.97s
5350/19499 (epoch 13.718) train_loss=243.84222412 time/batch=0.84s
5351/19499 (epoch 13.721) train_loss=177.41688538 time/batch=0.65s
5352/19499 (epoch 13.724) train_loss=161.93217468 time/batch=0.54s
5353/19499 (epoch 13.726) train_loss=358.44860840 time/batch=1.08s
5354/19499 (epoch 13.729) train_loss=323.94281006 time/batch=1.11s
5355/19499 (epoch 13.731) train_loss=237.93142700 time/batch=0.86s
5356/19499 (epoch 13.734) train_loss=243.95001221 time/batch=0.79s
5357/19499 (epoch 13.736) train_loss=284.30807495 time/batch=0.92s
5358/19499 (epoch 13.739) train_loss=285.42846680 time/batch=0.97s
5359/19499 (epoch 13.742) train_loss=265.01629639 time/batch=0.87s
5360/19499 (epoch 13.744) train_loss=203.64099121 time/batch=0.69s
5361/19499 (epoch 13.747) train_loss=216.12286377 time/batch=0.71s
5362/19499 (epoch 13.749) train_loss=186.60952759 time/batch=0.64s
5363/19499 (epoch 13.752) train_loss=252.32873535 time/batch=0.80s
5364/19499 (epoch 13.754) train_loss=236.47497559 time/batch=0.82s
5365/19499 (epoch 13.757) train_loss=185.20568848 time/batch=0.68s
5366/19499 (epoch 13.760) train_loss=210.31082153 time/batch=0.72s
5367/19499 (epoch 13.762) train_loss=214.57110596 time/batch=0.72s
5368/19499 (epoch 13.765) train_loss=174.22076416 time/batch=0.62s
5369/19499 (epoch 13.767) train_loss=171.63320923 time/batch=0.59s
5370/19499 (epoch 13.770) train_loss=137.19882202 time/batch=0.55s
5371/19499 (epoch 13.772) train_loss=266.67663574 time/batch=0.83s
5372/19499 (epoch 13.775) train_loss=214.86387634 time/batch=0.75s
5373/19499 (epoch 13.777) train_loss=236.38183594 time/batch=0.75s
5374/19499 (epoch 13.780) train_loss=367.34664917 time/batch=1.14s
5375/19499 (epoch 13.783) train_loss=358.70458984 time/batch=1.21s
5376/19499 (epoch 13.785) train_loss=276.83316040 time/batch=0.94s
5377/19499 (epoch 13.788) train_loss=190.24966431 time/batch=0.68s
5378/19499 (epoch 13.790) train_loss=278.80187988 time/batch=0.86s
5379/19499 (epoch 13.793) train_loss=239.46136475 time/batch=0.82s
5380/19499 (epoch 13.795) train_loss=232.03028870 time/batch=0.77s
5381/19499 (epoch 13.798) train_loss=262.42272949 time/batch=0.86s
5382/19499 (epoch 13.801) train_loss=235.61398315 time/batch=0.81s
5383/19499 (epoch 13.803) train_loss=273.98233032 time/batch=0.91s
5384/19499 (epoch 13.806) train_loss=182.15979004 time/batch=0.67s
5385/19499 (epoch 13.808) train_loss=171.44296265 time/batch=0.60s
5386/19499 (epoch 13.811) train_loss=241.28706360 time/batch=0.76s
5387/19499 (epoch 13.813) train_loss=308.24911499 time/batch=1.06s
5388/19499 (epoch 13.816) train_loss=223.01342773 time/batch=0.83s
5389/19499 (epoch 13.819) train_loss=200.57835388 time/batch=0.70s
5390/19499 (epoch 13.821) train_loss=182.86894226 time/batch=0.63s
5391/19499 (epoch 13.824) train_loss=245.25146484 time/batch=0.77s
5392/19499 (epoch 13.826) train_loss=172.27859497 time/batch=0.64s
5393/19499 (epoch 13.829) train_loss=182.90835571 time/batch=0.64s
5394/19499 (epoch 13.831) train_loss=176.87301636 time/batch=0.60s
5395/19499 (epoch 13.834) train_loss=226.02885437 time/batch=0.74s
5396/19499 (epoch 13.836) train_loss=231.47976685 time/batch=0.78s
5397/19499 (epoch 13.839) train_loss=273.90011597 time/batch=0.91s
5398/19499 (epoch 13.842) train_loss=257.68124390 time/batch=0.87s
5399/19499 (epoch 13.844) train_loss=303.62960815 time/batch=1.07s
5400/19499 (epoch 13.847) train_loss=230.20953369 time/batch=0.84s
5401/19499 (epoch 13.849) train_loss=181.84277344 time/batch=0.65s
5402/19499 (epoch 13.852) train_loss=235.26664734 time/batch=0.76s
5403/19499 (epoch 13.854) train_loss=343.25793457 time/batch=1.07s
5404/19499 (epoch 13.857) train_loss=183.95013428 time/batch=0.72s
5405/19499 (epoch 13.860) train_loss=177.71498108 time/batch=0.60s
5406/19499 (epoch 13.862) train_loss=264.39093018 time/batch=0.87s
5407/19499 (epoch 13.865) train_loss=247.16317749 time/batch=0.84s
5408/19499 (epoch 13.867) train_loss=267.01641846 time/batch=0.88s
5409/19499 (epoch 13.870) train_loss=183.00552368 time/batch=0.67s
5410/19499 (epoch 13.872) train_loss=175.83125305 time/batch=0.61s
5411/19499 (epoch 13.875) train_loss=307.77966309 time/batch=1.12s
5412/19499 (epoch 13.877) train_loss=179.81686401 time/batch=0.70s
5413/19499 (epoch 13.880) train_loss=181.03315735 time/batch=0.62s
5414/19499 (epoch 13.883) train_loss=254.97476196 time/batch=0.79s
5415/19499 (epoch 13.885) train_loss=185.33425903 time/batch=0.66s
5416/19499 (epoch 13.888) train_loss=194.55177307 time/batch=0.67s
5417/19499 (epoch 13.890) train_loss=284.51947021 time/batch=0.86s
5418/19499 (epoch 13.893) train_loss=239.53344727 time/batch=0.82s
5419/19499 (epoch 13.895) train_loss=241.61196899 time/batch=0.82s
5420/19499 (epoch 13.898) train_loss=267.77468872 time/batch=0.89s
5421/19499 (epoch 13.901) train_loss=241.87301636 time/batch=0.83s
5422/19499 (epoch 13.903) train_loss=237.83239746 time/batch=0.80s
5423/19499 (epoch 13.906) train_loss=196.31146240 time/batch=0.69s
5424/19499 (epoch 13.908) train_loss=245.52526855 time/batch=0.79s
5425/19499 (epoch 13.911) train_loss=194.14245605 time/batch=0.68s
5426/19499 (epoch 13.913) train_loss=250.12539673 time/batch=0.85s
5427/19499 (epoch 13.916) train_loss=200.61212158 time/batch=0.71s
5428/19499 (epoch 13.919) train_loss=280.01666260 time/batch=0.86s
5429/19499 (epoch 13.921) train_loss=164.63739014 time/batch=0.60s
5430/19499 (epoch 13.924) train_loss=260.11022949 time/batch=0.85s
5431/19499 (epoch 13.926) train_loss=178.70257568 time/batch=0.69s
5432/19499 (epoch 13.929) train_loss=233.26103210 time/batch=0.77s
5433/19499 (epoch 13.931) train_loss=238.09272766 time/batch=0.82s
5434/19499 (epoch 13.934) train_loss=187.47888184 time/batch=0.68s
5435/19499 (epoch 13.936) train_loss=186.14781189 time/batch=0.65s
5436/19499 (epoch 13.939) train_loss=202.76022339 time/batch=0.68s
5437/19499 (epoch 13.942) train_loss=184.82165527 time/batch=0.68s
5438/19499 (epoch 13.944) train_loss=184.19332886 time/batch=0.64s
5439/19499 (epoch 13.947) train_loss=182.78079224 time/batch=0.63s
5440/19499 (epoch 13.949) train_loss=197.94204712 time/batch=0.66s
5441/19499 (epoch 13.952) train_loss=233.68258667 time/batch=0.79s
5442/19499 (epoch 13.954) train_loss=233.40348816 time/batch=0.83s
5443/19499 (epoch 13.957) train_loss=202.10078430 time/batch=0.68s
5444/19499 (epoch 13.960) train_loss=239.09341431 time/batch=0.80s
5445/19499 (epoch 13.962) train_loss=195.90354919 time/batch=0.69s
5446/19499 (epoch 13.965) train_loss=205.50286865 time/batch=0.79s
5447/19499 (epoch 13.967) train_loss=808.98297119 time/batch=2.30s
5448/19499 (epoch 13.970) train_loss=1547.64575195 time/batch=4.80s
5449/19499 (epoch 13.972) train_loss=672.16870117 time/batch=2.42s
5450/19499 (epoch 13.975) train_loss=363.25967407 time/batch=1.31s
5451/19499 (epoch 13.977) train_loss=917.85668945 time/batch=2.72s
5452/19499 (epoch 13.980) train_loss=451.60330200 time/batch=1.67s
5453/19499 (epoch 13.983) train_loss=665.92431641 time/batch=1.96s
5454/19499 (epoch 13.985) train_loss=1022.83508301 time/batch=3.22s
5455/19499 (epoch 13.988) train_loss=507.08352661 time/batch=1.93s
5456/19499 (epoch 13.990) train_loss=557.14617920 time/batch=1.74s
5457/19499 (epoch 13.993) train_loss=486.85925293 time/batch=1.61s
5458/19499 (epoch 13.995) train_loss=244.67901611 time/batch=0.99s
5459/19499 (epoch 13.998) train_loss=223.59707642 time/batch=0.80s
5460/19499 (epoch 14.001) train_loss=425.42868042 time/batch=1.28s
5461/19499 (epoch 14.003) train_loss=182.97940063 time/batch=0.76s
5462/19499 (epoch 14.006) train_loss=298.65188599 time/batch=0.90s
5463/19499 (epoch 14.008) train_loss=208.16784668 time/batch=0.75s
5464/19499 (epoch 14.011) train_loss=948.38964844 time/batch=4.57s
5465/19499 (epoch 14.013) train_loss=187.75923157 time/batch=1.34s
5466/19499 (epoch 14.016) train_loss=756.52722168 time/batch=2.06s
5467/19499 (epoch 14.019) train_loss=563.02551270 time/batch=1.95s
5468/19499 (epoch 14.021) train_loss=644.17395020 time/batch=2.06s
5469/19499 (epoch 14.024) train_loss=632.54602051 time/batch=2.17s
5470/19499 (epoch 14.026) train_loss=127.54753876 time/batch=0.71s
5471/19499 (epoch 14.029) train_loss=512.16003418 time/batch=1.44s
5472/19499 (epoch 14.031) train_loss=631.43170166 time/batch=2.07s
5473/19499 (epoch 14.034) train_loss=286.11718750 time/batch=1.15s
5474/19499 (epoch 14.036) train_loss=259.85247803 time/batch=0.89s
5475/19499 (epoch 14.039) train_loss=167.12736511 time/batch=0.58s
5476/19499 (epoch 14.042) train_loss=341.74627686 time/batch=1.09s
5477/19499 (epoch 14.044) train_loss=381.86859131 time/batch=1.26s
5478/19499 (epoch 14.047) train_loss=162.49462891 time/batch=0.65s
5479/19499 (epoch 14.049) train_loss=332.68334961 time/batch=1.04s
5480/19499 (epoch 14.052) train_loss=108.46385193 time/batch=0.47s
5481/19499 (epoch 14.054) train_loss=493.84774780 time/batch=1.39s
5482/19499 (epoch 14.057) train_loss=161.91653442 time/batch=0.72s
5483/19499 (epoch 14.060) train_loss=511.49618530 time/batch=1.49s
5484/19499 (epoch 14.062) train_loss=572.86254883 time/batch=1.86s
5485/19499 (epoch 14.065) train_loss=205.66714478 time/batch=0.88s
5486/19499 (epoch 14.067) train_loss=365.55993652 time/batch=1.12s
5487/19499 (epoch 14.070) train_loss=510.52117920 time/batch=1.57s
