vocabulary size: 226
n tunes: 26240
n train tunes: 24960.0
n validation tunes: 1280.0
2549/19500 (epoch 6.536) train_loss=205.32870483 time/batch=0.81s
2550/19500 (epoch 6.538) train_loss=582.05010986 time/batch=1.77s
2551/19500 (epoch 6.541) train_loss=154.99687195 time/batch=0.77s
2552/19500 (epoch 6.544) train_loss=285.11022949 time/batch=0.92s
2553/19500 (epoch 6.546) train_loss=374.74154663 time/batch=1.23s
2554/19500 (epoch 6.549) train_loss=199.03913879 time/batch=0.81s
2555/19500 (epoch 6.551) train_loss=292.05456543 time/batch=0.96s
2556/19500 (epoch 6.554) train_loss=300.05639648 time/batch=1.01s
2557/19500 (epoch 6.556) train_loss=318.67681885 time/batch=1.08s
2558/19500 (epoch 6.559) train_loss=278.03283691 time/batch=0.99s
2559/19500 (epoch 6.562) train_loss=245.80265808 time/batch=0.89s
2560/19500 (epoch 6.564) train_loss=398.66101074 time/batch=1.30s
2561/19500 (epoch 6.567) train_loss=392.04718018 time/batch=1.38s
2562/19500 (epoch 6.569) train_loss=544.16082764 time/batch=1.85s
2563/19500 (epoch 6.572) train_loss=299.73471069 time/batch=1.14s
2564/19500 (epoch 6.574) train_loss=225.14431763 time/batch=0.84s
2565/19500 (epoch 6.577) train_loss=374.78375244 time/batch=1.16s
2566/19500 (epoch 6.579) train_loss=134.22213745 time/batch=0.58s
2567/19500 (epoch 6.582) train_loss=418.33264160 time/batch=1.30s
2568/19500 (epoch 6.585) train_loss=330.20932007 time/batch=1.15s
2569/19500 (epoch 6.587) train_loss=240.68110657 time/batch=0.88s
2570/19500 (epoch 6.590) train_loss=297.19869995 time/batch=1.01s
2571/19500 (epoch 6.592) train_loss=139.37393188 time/batch=0.57s
2572/19500 (epoch 6.595) train_loss=160.87878418 time/batch=0.55s
2573/19500 (epoch 6.597) train_loss=311.64227295 time/batch=1.00s
2574/19500 (epoch 6.600) train_loss=190.98461914 time/batch=0.77s
2575/19500 (epoch 6.603) train_loss=213.19026184 time/batch=0.77s
2576/19500 (epoch 6.605) train_loss=312.99475098 time/batch=1.03s
2577/19500 (epoch 6.608) train_loss=414.86557007 time/batch=1.42s
2578/19500 (epoch 6.610) train_loss=222.56591797 time/batch=0.88s
2579/19500 (epoch 6.613) train_loss=320.68118286 time/batch=1.07s
2580/19500 (epoch 6.615) train_loss=236.63421631 time/batch=0.88s
2581/19500 (epoch 6.618) train_loss=144.98939514 time/batch=0.56s
2582/19500 (epoch 6.621) train_loss=299.24737549 time/batch=0.95s
2583/19500 (epoch 6.623) train_loss=332.09960938 time/batch=1.13s
2584/19500 (epoch 6.626) train_loss=305.32885742 time/batch=1.05s
2585/19500 (epoch 6.628) train_loss=206.47117615 time/batch=0.78s
2586/19500 (epoch 6.631) train_loss=217.22912598 time/batch=0.77s
2587/19500 (epoch 6.633) train_loss=231.21875000 time/batch=0.82s
2588/19500 (epoch 6.636) train_loss=269.11911011 time/batch=0.95s
2589/19500 (epoch 6.638) train_loss=296.01522827 time/batch=1.04s
2590/19500 (epoch 6.641) train_loss=324.58526611 time/batch=1.09s
2591/19500 (epoch 6.644) train_loss=144.95312500 time/batch=0.58s
2592/19500 (epoch 6.646) train_loss=327.76651001 time/batch=1.04s
2593/19500 (epoch 6.649) train_loss=307.67974854 time/batch=1.07s
2594/19500 (epoch 6.651) train_loss=295.42788696 time/batch=1.05s
2595/19500 (epoch 6.654) train_loss=221.53146362 time/batch=0.84s
2596/19500 (epoch 6.656) train_loss=255.47665405 time/batch=0.88s
2597/19500 (epoch 6.659) train_loss=208.30151367 time/batch=0.76s
2598/19500 (epoch 6.662) train_loss=356.45901489 time/batch=1.13s
2599/19500 (epoch 6.664) train_loss=279.62673950 time/batch=1.04s
2600/19500 (epoch 6.667) train_loss=464.71636963 time/batch=1.56s
2601/19500 (epoch 6.669) train_loss=298.14526367 time/batch=1.11s
2602/19500 (epoch 6.672) train_loss=295.64572144 time/batch=1.02s
2603/19500 (epoch 6.674) train_loss=251.38989258 time/batch=0.90s
2604/19500 (epoch 6.677) train_loss=208.92712402 time/batch=0.77s
2605/19500 (epoch 6.679) train_loss=262.05035400 time/batch=0.92s
2606/19500 (epoch 6.682) train_loss=354.17691040 time/batch=1.18s
2607/19500 (epoch 6.685) train_loss=413.56341553 time/batch=1.43s
2608/19500 (epoch 6.687) train_loss=460.40963745 time/batch=1.56s
2609/19500 (epoch 6.690) train_loss=245.04962158 time/batch=0.96s
2610/19500 (epoch 6.692) train_loss=220.12411499 time/batch=0.79s
2611/19500 (epoch 6.695) train_loss=317.15222168 time/batch=1.05s
2612/19500 (epoch 6.697) train_loss=229.66784668 time/batch=0.87s
2613/19500 (epoch 6.700) train_loss=284.02032471 time/batch=1.00s
2614/19500 (epoch 6.703) train_loss=173.25418091 time/batch=0.70s
2615/19500 (epoch 6.705) train_loss=345.00994873 time/batch=1.13s
2616/19500 (epoch 6.708) train_loss=241.03765869 time/batch=0.91s
2617/19500 (epoch 6.710) train_loss=180.86140442 time/batch=0.67s
2618/19500 (epoch 6.713) train_loss=148.91442871 time/batch=0.52s
2619/19500 (epoch 6.715) train_loss=276.40979004 time/batch=0.94s
2620/19500 (epoch 6.718) train_loss=352.75299072 time/batch=1.17s
2621/19500 (epoch 6.721) train_loss=384.98516846 time/batch=1.29s
2622/19500 (epoch 6.723) train_loss=205.87147522 time/batch=0.83s
2623/19500 (epoch 6.726) train_loss=120.46897888 time/batch=0.52s
2624/19500 (epoch 6.728) train_loss=217.45539856 time/batch=0.75s
2625/19500 (epoch 6.731) train_loss=163.47052002 time/batch=0.61s
2626/19500 (epoch 6.733) train_loss=245.26138306 time/batch=0.83s
2627/19500 (epoch 6.736) train_loss=231.26812744 time/batch=0.81s
2628/19500 (epoch 6.738) train_loss=314.35443115 time/batch=1.03s
2629/19500 (epoch 6.741) train_loss=312.77313232 time/batch=1.11s
2630/19500 (epoch 6.744) train_loss=209.76757812 time/batch=0.82s
2631/19500 (epoch 6.746) train_loss=322.32205200 time/batch=1.09s
2632/19500 (epoch 6.749) train_loss=228.73348999 time/batch=0.85s
2633/19500 (epoch 6.751) train_loss=206.53733826 time/batch=0.76s
2634/19500 (epoch 6.754) train_loss=320.65283203 time/batch=1.07s
2635/19500 (epoch 6.756) train_loss=332.72988892 time/batch=1.16s
2636/19500 (epoch 6.759) train_loss=207.59523010 time/batch=0.81s
2637/19500 (epoch 6.762) train_loss=294.02502441 time/batch=1.00s
2638/19500 (epoch 6.764) train_loss=296.44720459 time/batch=1.06s
2639/19500 (epoch 6.767) train_loss=268.86129761 time/batch=0.98s
2640/19500 (epoch 6.769) train_loss=354.41781616 time/batch=1.24s
2641/19500 (epoch 6.772) train_loss=326.20117188 time/batch=1.13s
2642/19500 (epoch 6.774) train_loss=201.46258545 time/batch=0.78s
2643/19500 (epoch 6.777) train_loss=150.23684692 time/batch=0.56s
2644/19500 (epoch 6.779) train_loss=219.29571533 time/batch=0.75s
2645/19500 (epoch 6.782) train_loss=245.14607239 time/batch=0.88s
2646/19500 (epoch 6.785) train_loss=217.10992432 time/batch=0.80s
2647/19500 (epoch 6.787) train_loss=408.98477173 time/batch=1.31s
2648/19500 (epoch 6.790) train_loss=195.16722107 time/batch=0.81s
2649/19500 (epoch 6.792) train_loss=345.91125488 time/batch=1.10s
2650/19500 (epoch 6.795) train_loss=341.33770752 time/batch=1.21s
2651/19500 (epoch 6.797) train_loss=245.71894836 time/batch=0.92s
2652/19500 (epoch 6.800) train_loss=323.80056763 time/batch=1.07s
2653/19500 (epoch 6.803) train_loss=343.48840332 time/batch=1.14s
2654/19500 (epoch 6.805) train_loss=342.39624023 time/batch=1.18s
2655/19500 (epoch 6.808) train_loss=324.33898926 time/batch=1.15s
2656/19500 (epoch 6.810) train_loss=228.55761719 time/batch=0.87s
2657/19500 (epoch 6.813) train_loss=242.11871338 time/batch=0.87s
2658/19500 (epoch 6.815) train_loss=229.39083862 time/batch=0.83s
2659/19500 (epoch 6.818) train_loss=431.59320068 time/batch=1.41s
2660/19500 (epoch 6.821) train_loss=184.03982544 time/batch=0.79s
2661/19500 (epoch 6.823) train_loss=412.81979370 time/batch=1.35s
2662/19500 (epoch 6.826) train_loss=240.32885742 time/batch=0.95s
2663/19500 (epoch 6.828) train_loss=199.53457642 time/batch=0.77s
2664/19500 (epoch 6.831) train_loss=306.95275879 time/batch=1.01s
2665/19500 (epoch 6.833) train_loss=323.81848145 time/batch=1.12s
2666/19500 (epoch 6.836) train_loss=289.94714355 time/batch=1.03s
2667/19500 (epoch 6.838) train_loss=140.98703003 time/batch=0.64s
2668/19500 (epoch 6.841) train_loss=205.01429749 time/batch=0.71s
2669/19500 (epoch 6.844) train_loss=296.96411133 time/batch=0.98s
2670/19500 (epoch 6.846) train_loss=164.24423218 time/batch=0.67s
2671/19500 (epoch 6.849) train_loss=210.15997314 time/batch=0.75s
2672/19500 (epoch 6.851) train_loss=213.36755371 time/batch=0.81s
2673/19500 (epoch 6.854) train_loss=313.16186523 time/batch=1.03s
2674/19500 (epoch 6.856) train_loss=233.52227783 time/batch=0.89s
2675/19500 (epoch 6.859) train_loss=206.59497070 time/batch=0.77s
2676/19500 (epoch 6.862) train_loss=160.19094849 time/batch=0.60s
2677/19500 (epoch 6.864) train_loss=202.52923584 time/batch=0.74s
2678/19500 (epoch 6.867) train_loss=214.57888794 time/batch=0.78s
2679/19500 (epoch 6.869) train_loss=249.97351074 time/batch=0.88s
2680/19500 (epoch 6.872) train_loss=157.43414307 time/batch=0.63s
2681/19500 (epoch 6.874) train_loss=240.92639160 time/batch=0.85s
2682/19500 (epoch 6.877) train_loss=207.45101929 time/batch=0.80s
2683/19500 (epoch 6.879) train_loss=249.42343140 time/batch=0.85s
2684/19500 (epoch 6.882) train_loss=272.09313965 time/batch=0.96s
2685/19500 (epoch 6.885) train_loss=207.15390015 time/batch=0.80s
2686/19500 (epoch 6.887) train_loss=230.68933105 time/batch=0.81s
2687/19500 (epoch 6.890) train_loss=367.97668457 time/batch=1.22s
2688/19500 (epoch 6.892) train_loss=273.19842529 time/batch=1.00s
2689/19500 (epoch 6.895) train_loss=237.83413696 time/batch=0.87s
2690/19500 (epoch 6.897) train_loss=339.77301025 time/batch=1.23s
2691/19500 (epoch 6.900) train_loss=207.77410889 time/batch=0.85s
2692/19500 (epoch 6.903) train_loss=207.75457764 time/batch=0.80s
2693/19500 (epoch 6.905) train_loss=278.84411621 time/batch=0.99s
2694/19500 (epoch 6.908) train_loss=242.41473389 time/batch=0.90s
2695/19500 (epoch 6.910) train_loss=236.75868225 time/batch=0.87s
2696/19500 (epoch 6.913) train_loss=293.66485596 time/batch=1.02s
2697/19500 (epoch 6.915) train_loss=308.76849365 time/batch=1.08s
2698/19500 (epoch 6.918) train_loss=273.00289917 time/batch=0.97s
2699/19500 (epoch 6.921) train_loss=205.53004456 time/batch=0.79s
2700/19500 (epoch 6.923) train_loss=222.36572266 time/batch=0.83s
2701/19500 (epoch 6.926) train_loss=280.34707642 time/batch=0.98s
2702/19500 (epoch 6.928) train_loss=238.90109253 time/batch=0.91s
2703/19500 (epoch 6.931) train_loss=229.16058350 time/batch=0.83s
2704/19500 (epoch 6.933) train_loss=277.90258789 time/batch=1.00s
2705/19500 (epoch 6.936) train_loss=219.40335083 time/batch=0.86s
2706/19500 (epoch 6.938) train_loss=211.97351074 time/batch=0.79s
2707/19500 (epoch 6.941) train_loss=264.39077759 time/batch=0.91s
2708/19500 (epoch 6.944) train_loss=239.82592773 time/batch=0.91s
2709/19500 (epoch 6.946) train_loss=309.25936890 time/batch=1.07s
2710/19500 (epoch 6.949) train_loss=168.16735840 time/batch=0.69s
2711/19500 (epoch 6.951) train_loss=266.16293335 time/batch=0.90s
2712/19500 (epoch 6.954) train_loss=273.25982666 time/batch=0.98s
2713/19500 (epoch 6.956) train_loss=207.28425598 time/batch=0.83s
2714/19500 (epoch 6.959) train_loss=247.94406128 time/batch=0.87s
2715/19500 (epoch 6.962) train_loss=271.91558838 time/batch=0.97s
2716/19500 (epoch 6.964) train_loss=346.94396973 time/batch=1.23s
2717/19500 (epoch 6.967) train_loss=320.02859497 time/batch=1.16s
2718/19500 (epoch 6.969) train_loss=212.80946350 time/batch=0.85s
2719/19500 (epoch 6.972) train_loss=302.79824829 time/batch=1.08s
2720/19500 (epoch 6.974) train_loss=194.75654602 time/batch=0.81s
2721/19500 (epoch 6.977) train_loss=273.69769287 time/batch=1.00s
2722/19500 (epoch 6.979) train_loss=333.71667480 time/batch=1.15s
2723/19500 (epoch 6.982) train_loss=241.87840271 time/batch=0.99s
2724/19500 (epoch 6.985) train_loss=226.09022522 time/batch=0.94s
2725/19500 (epoch 6.987) train_loss=272.71197510 time/batch=0.98s
2726/19500 (epoch 6.990) train_loss=267.97686768 time/batch=0.95s
2727/19500 (epoch 6.992) train_loss=332.61724854 time/batch=1.12s
2728/19500 (epoch 6.995) train_loss=257.22537231 time/batch=0.98s
2729/19500 (epoch 6.997) train_loss=278.08215332 time/batch=1.11s
2730/19500 (epoch 7.000) train_loss=270.22665405 time/batch=1.00s
2731/19500 (epoch 7.003) train_loss=608.37060547 time/batch=1.87s
2732/19500 (epoch 7.005) train_loss=410.25784302 time/batch=1.54s
2733/19500 (epoch 7.008) train_loss=276.28625488 time/batch=1.04s
2734/19500 (epoch 7.010) train_loss=309.91369629 time/batch=1.05s
2735/19500 (epoch 7.013) train_loss=1180.94775391 time/batch=3.63s
2736/19500 (epoch 7.015) train_loss=1986.96215820 time/batch=6.17s
2737/19500 (epoch 7.018) train_loss=838.89959717 time/batch=3.18s
2738/19500 (epoch 7.021) train_loss=296.48278809 time/batch=1.26s
2739/19500 (epoch 7.023) train_loss=281.93707275 time/batch=1.00s
2740/19500 (epoch 7.026) train_loss=772.07653809 time/batch=2.33s
2741/19500 (epoch 7.028) train_loss=653.57397461 time/batch=2.29s
2742/19500 (epoch 7.031) train_loss=646.14990234 time/batch=2.18s
2743/19500 (epoch 7.033) train_loss=275.19116211 time/batch=1.19s
2744/19500 (epoch 7.036) train_loss=1094.31530762 time/batch=3.70s
2745/19500 (epoch 7.038) train_loss=860.34765625 time/batch=3.12s
2746/19500 (epoch 7.041) train_loss=854.70190430 time/batch=2.97s
2747/19500 (epoch 7.044) train_loss=485.42715454 time/batch=1.86s
2748/19500 (epoch 7.046) train_loss=340.51440430 time/batch=1.32s
2749/19500 (epoch 7.049) train_loss=141.41123962 time/batch=0.64s
2750/19500 (epoch 7.051) train_loss=934.12744141 time/batch=3.69s
2751/19500 (epoch 7.054) train_loss=261.70352173 time/batch=1.49s
2752/19500 (epoch 7.056) train_loss=407.79663086 time/batch=1.39s
2753/19500 (epoch 7.059) train_loss=696.84448242 time/batch=2.26s
2754/19500 (epoch 7.062) train_loss=482.12411499 time/batch=1.76s
2755/19500 (epoch 7.064) train_loss=857.73718262 time/batch=2.86s
2756/19500 (epoch 7.067) train_loss=136.60159302 time/batch=0.87s
2757/19500 (epoch 7.069) train_loss=681.41485596 time/batch=2.10s
2758/19500 (epoch 7.072) train_loss=681.94592285 time/batch=2.60s
2759/19500 (epoch 7.074) train_loss=239.95230103 time/batch=1.13s
2760/19500 (epoch 7.077) train_loss=299.48010254 time/batch=1.03s
2761/19500 (epoch 7.079) train_loss=180.41728210 time/batch=0.72s
2762/19500 (epoch 7.082) train_loss=492.07421875 time/batch=1.55s
2763/19500 (epoch 7.085) train_loss=335.89828491 time/batch=1.28s
2764/19500 (epoch 7.087) train_loss=145.71653748 time/batch=0.64s
2765/19500 (epoch 7.090) train_loss=129.98612976 time/batch=0.48s
2766/19500 (epoch 7.092) train_loss=921.37622070 time/batch=3.88s
2767/19500 (epoch 7.095) train_loss=360.70904541 time/batch=1.73s
2768/19500 (epoch 7.097) train_loss=644.37200928 time/batch=2.09s
2769/19500 (epoch 7.100) train_loss=335.87652588 time/batch=1.35s
2770/19500 (epoch 7.103) train_loss=602.17620850 time/batch=2.08s
2771/19500 (epoch 7.105) train_loss=319.42083740 time/batch=1.35s
2772/19500 (epoch 7.108) train_loss=437.61654663 time/batch=1.52s
2773/19500 (epoch 7.110) train_loss=586.13635254 time/batch=2.14s
2774/19500 (epoch 7.113) train_loss=511.57128906 time/batch=1.91s
2775/19500 (epoch 7.115) train_loss=304.55108643 time/batch=1.22s
2776/19500 (epoch 7.118) train_loss=434.39471436 time/batch=1.47s
2777/19500 (epoch 7.121) train_loss=623.42724609 time/batch=2.15s
2778/19500 (epoch 7.123) train_loss=557.61614990 time/batch=2.02s
2779/19500 (epoch 7.126) train_loss=272.28662109 time/batch=1.13s
2780/19500 (epoch 7.128) train_loss=456.57397461 time/batch=1.52s
2781/19500 (epoch 7.131) train_loss=247.80126953 time/batch=0.98s
2782/19500 (epoch 7.133) train_loss=325.87884521 time/batch=1.14s
2783/19500 (epoch 7.136) train_loss=231.94799805 time/batch=0.94s
2784/19500 (epoch 7.138) train_loss=263.44488525 time/batch=0.96s
2785/19500 (epoch 7.141) train_loss=378.36129761 time/batch=1.29s
2786/19500 (epoch 7.144) train_loss=582.52795410 time/batch=1.89s
2787/19500 (epoch 7.146) train_loss=133.23846436 time/batch=0.72s
2788/19500 (epoch 7.149) train_loss=251.98645020 time/batch=0.85s
2789/19500 (epoch 7.151) train_loss=619.78405762 time/batch=2.34s
2790/19500 (epoch 7.154) train_loss=545.80493164 time/batch=2.03s
2791/19500 (epoch 7.156) train_loss=323.72079468 time/batch=1.24s
2792/19500 (epoch 7.159) train_loss=149.42770386 time/batch=0.65s
2793/19500 (epoch 7.162) train_loss=404.63824463 time/batch=1.31s
2794/19500 (epoch 7.164) train_loss=157.05914307 time/batch=0.73s
2795/19500 (epoch 7.167) train_loss=261.49249268 time/batch=0.88s
2796/19500 (epoch 7.169) train_loss=180.12245178 time/batch=0.73s
2797/19500 (epoch 7.172) train_loss=358.12445068 time/batch=1.19s
2798/19500 (epoch 7.174) train_loss=526.03094482 time/batch=1.80s
2799/19500 (epoch 7.177) train_loss=207.45663452 time/batch=0.95s
2800/19500 (epoch 7.179) train_loss=246.70547485 time/batch=0.89s
2801/19500 (epoch 7.182) train_loss=269.63439941 time/batch=0.98s
2802/19500 (epoch 7.185) train_loss=539.38842773 time/batch=1.77s
2803/19500 (epoch 7.187) train_loss=477.31634521 time/batch=1.69s
2804/19500 (epoch 7.190) train_loss=316.85650635 time/batch=1.17s
2805/19500 (epoch 7.192) train_loss=519.59442139 time/batch=1.70s
2806/19500 (epoch 7.195) train_loss=173.51612854 time/batch=0.78s
2807/19500 (epoch 7.197) train_loss=246.63713074 time/batch=0.87s
2808/19500 (epoch 7.200) train_loss=108.73690796 time/batch=0.47s
2809/19500 (epoch 7.203) train_loss=360.75836182 time/batch=1.18s
2810/19500 (epoch 7.205) train_loss=337.25360107 time/batch=1.21s
2811/19500 (epoch 7.208) train_loss=120.27343750 time/batch=0.55s
2812/19500 (epoch 7.210) train_loss=225.44290161 time/batch=0.76s
2813/19500 (epoch 7.213) train_loss=237.82345581 time/batch=0.88s
2814/19500 (epoch 7.215) train_loss=571.79296875 time/batch=1.86s
2815/19500 (epoch 7.218) train_loss=241.24159241 time/batch=1.06s
2816/19500 (epoch 7.221) train_loss=385.16259766 time/batch=1.32s
2817/19500 (epoch 7.223) train_loss=413.13079834 time/batch=1.47s
2818/19500 (epoch 7.226) train_loss=464.63714600 time/batch=1.60s
2819/19500 (epoch 7.228) train_loss=172.42822266 time/batch=0.77s
2820/19500 (epoch 7.231) train_loss=552.46997070 time/batch=1.73s
2821/19500 (epoch 7.233) train_loss=483.53353882 time/batch=1.74s
2822/19500 (epoch 7.236) train_loss=393.12011719 time/batch=1.49s
2823/19500 (epoch 7.238) train_loss=368.03985596 time/batch=1.31s
2824/19500 (epoch 7.241) train_loss=493.27807617 time/batch=1.65s
2825/19500 (epoch 7.244) train_loss=337.36529541 time/batch=1.31s
2826/19500 (epoch 7.246) train_loss=317.96752930 time/batch=1.18s
2827/19500 (epoch 7.249) train_loss=133.45793152 time/batch=0.58s
2828/19500 (epoch 7.251) train_loss=362.45941162 time/batch=1.18s
2829/19500 (epoch 7.254) train_loss=162.63977051 time/batch=0.71s
2830/19500 (epoch 7.256) train_loss=372.92300415 time/batch=1.26s
2831/19500 (epoch 7.259) train_loss=398.95800781 time/batch=1.44s
2832/19500 (epoch 7.262) train_loss=391.95446777 time/batch=1.42s
2833/19500 (epoch 7.264) train_loss=159.17695618 time/batch=0.69s
2834/19500 (epoch 7.267) train_loss=416.86325073 time/batch=1.35s
2835/19500 (epoch 7.269) train_loss=557.51586914 time/batch=1.91s
2836/19500 (epoch 7.272) train_loss=406.45526123 time/batch=1.56s
2837/19500 (epoch 7.274) train_loss=270.15472412 time/batch=1.03s
2838/19500 (epoch 7.277) train_loss=504.13775635 time/batch=1.61s
2839/19500 (epoch 7.279) train_loss=314.80484009 time/batch=1.24s
2840/19500 (epoch 7.282) train_loss=434.19418335 time/batch=1.51s
2841/19500 (epoch 7.285) train_loss=145.63348389 time/batch=0.69s
2842/19500 (epoch 7.287) train_loss=201.74279785 time/batch=0.72s
2843/19500 (epoch 7.290) train_loss=225.21549988 time/batch=0.82s
2844/19500 (epoch 7.292) train_loss=367.13165283 time/batch=1.30s
2845/19500 (epoch 7.295) train_loss=361.57904053 time/batch=1.38s
2846/19500 (epoch 7.297) train_loss=350.13897705 time/batch=1.34s
2847/19500 (epoch 7.300) train_loss=325.00692749 time/batch=1.22s
2848/19500 (epoch 7.303) train_loss=116.17071533 time/batch=0.55s
2849/19500 (epoch 7.305) train_loss=247.78067017 time/batch=0.85s
2850/19500 (epoch 7.308) train_loss=110.17991638 time/batch=0.47s
2851/19500 (epoch 7.310) train_loss=152.60173035 time/batch=0.54s
2852/19500 (epoch 7.313) train_loss=249.81210327 time/batch=0.89s
2853/19500 (epoch 7.315) train_loss=234.81744385 time/batch=0.89s
2854/19500 (epoch 7.318) train_loss=250.57006836 time/batch=0.94s
2855/19500 (epoch 7.321) train_loss=255.48980713 time/batch=0.94s
2856/19500 (epoch 7.323) train_loss=187.82592773 time/batch=0.76s
2857/19500 (epoch 7.326) train_loss=514.15673828 time/batch=1.66s
2858/19500 (epoch 7.328) train_loss=189.67539978 time/batch=0.88s
2859/19500 (epoch 7.331) train_loss=263.78826904 time/batch=0.94s
2860/19500 (epoch 7.333) train_loss=220.59138489 time/batch=0.86s
2861/19500 (epoch 7.336) train_loss=104.34362793 time/batch=0.47s
2862/19500 (epoch 7.338) train_loss=310.97613525 time/batch=1.03s
2863/19500 (epoch 7.341) train_loss=383.12841797 time/batch=1.38s
2864/19500 (epoch 7.344) train_loss=270.90393066 time/batch=1.02s
2865/19500 (epoch 7.346) train_loss=210.30079651 time/batch=0.80s
2866/19500 (epoch 7.349) train_loss=190.36308289 time/batch=0.73s
2867/19500 (epoch 7.351) train_loss=301.59008789 time/batch=1.07s
2868/19500 (epoch 7.354) train_loss=342.00555420 time/batch=1.29s
2869/19500 (epoch 7.356) train_loss=247.90908813 time/batch=0.99s
2870/19500 (epoch 7.359) train_loss=220.47084045 time/batch=0.87s
2871/19500 (epoch 7.362) train_loss=381.43261719 time/batch=1.28s
2872/19500 (epoch 7.364) train_loss=162.42288208 time/batch=0.72s
2873/19500 (epoch 7.367) train_loss=161.92965698 time/batch=0.62s
2874/19500 (epoch 7.369) train_loss=409.96823120 time/batch=1.36s
2875/19500 (epoch 7.372) train_loss=369.54898071 time/batch=1.37s
2876/19500 (epoch 7.374) train_loss=381.70751953 time/batch=1.35s
2877/19500 (epoch 7.377) train_loss=298.90802002 time/batch=1.08s
2878/19500 (epoch 7.379) train_loss=306.40505981 time/batch=1.08s
2879/19500 (epoch 7.382) train_loss=372.13455200 time/batch=1.37s
2880/19500 (epoch 7.385) train_loss=223.85449219 time/batch=0.92s
2881/19500 (epoch 7.387) train_loss=357.47192383 time/batch=1.25s
2882/19500 (epoch 7.390) train_loss=347.91537476 time/batch=1.25s
2883/19500 (epoch 7.392) train_loss=238.69020081 time/batch=0.96s
2884/19500 (epoch 7.395) train_loss=118.89253235 time/batch=0.51s
2885/19500 (epoch 7.397) train_loss=409.57034302 time/batch=1.34s
2886/19500 (epoch 7.400) train_loss=212.56951904 time/batch=0.94s
2887/19500 (epoch 7.403) train_loss=197.73254395 time/batch=0.77s
2888/19500 (epoch 7.405) train_loss=492.91668701 time/batch=1.61s
2889/19500 (epoch 7.408) train_loss=259.77032471 time/batch=1.10s
2890/19500 (epoch 7.410) train_loss=349.11932373 time/batch=1.24s
2891/19500 (epoch 7.413) train_loss=150.19815063 time/batch=0.68s
2892/19500 (epoch 7.415) train_loss=273.42990112 time/batch=0.94s
2893/19500 (epoch 7.418) train_loss=249.50874329 time/batch=0.98s
2894/19500 (epoch 7.421) train_loss=248.39172363 time/batch=0.92s
2895/19500 (epoch 7.423) train_loss=176.25152588 time/batch=0.68s
2896/19500 (epoch 7.426) train_loss=151.81280518 time/batch=0.56s
2897/19500 (epoch 7.428) train_loss=267.31793213 time/batch=0.92s
2898/19500 (epoch 7.431) train_loss=377.12786865 time/batch=1.36s
2899/19500 (epoch 7.433) train_loss=147.88607788 time/batch=0.67s
2900/19500 (epoch 7.436) train_loss=176.49365234 time/batch=0.63s
2901/19500 (epoch 7.438) train_loss=222.22105408 time/batch=0.81s
2902/19500 (epoch 7.441) train_loss=178.12251282 time/batch=0.71s
2903/19500 (epoch 7.444) train_loss=170.01568604 time/batch=0.66s
2904/19500 (epoch 7.446) train_loss=341.17852783 time/batch=1.13s
2905/19500 (epoch 7.449) train_loss=385.37484741 time/batch=1.40s
2906/19500 (epoch 7.451) train_loss=245.46141052 time/batch=0.97s
2907/19500 (epoch 7.454) train_loss=301.77777100 time/batch=1.08s
2908/19500 (epoch 7.456) train_loss=226.28489685 time/batch=0.90s
2909/19500 (epoch 7.459) train_loss=374.73120117 time/batch=1.26s
2910/19500 (epoch 7.462) train_loss=361.45278931 time/batch=1.29s
2911/19500 (epoch 7.464) train_loss=435.97082520 time/batch=1.50s
2912/19500 (epoch 7.467) train_loss=329.76293945 time/batch=1.23s
2913/19500 (epoch 7.469) train_loss=178.89794922 time/batch=0.79s
2914/19500 (epoch 7.472) train_loss=354.09405518 time/batch=1.25s
2915/19500 (epoch 7.474) train_loss=385.07797241 time/batch=1.46s
2916/19500 (epoch 7.477) train_loss=278.38555908 time/batch=1.12s
2917/19500 (epoch 7.479) train_loss=303.35409546 time/batch=1.15s
2918/19500 (epoch 7.482) train_loss=249.15805054 time/batch=0.99s
2919/19500 (epoch 7.485) train_loss=213.33859253 time/batch=0.86s
2920/19500 (epoch 7.487) train_loss=142.85534668 time/batch=0.58s
2921/19500 (epoch 7.490) train_loss=182.05688477 time/batch=0.69s
2922/19500 (epoch 7.492) train_loss=301.31268311 time/batch=1.06s
2923/19500 (epoch 7.495) train_loss=296.05072021 time/batch=1.15s
2924/19500 (epoch 7.497) train_loss=397.78149414 time/batch=1.45s
2925/19500 (epoch 7.500) train_loss=330.29791260 time/batch=1.25s
2926/19500 (epoch 7.503) train_loss=227.13249207 time/batch=0.92s
2927/19500 (epoch 7.505) train_loss=340.43057251 time/batch=1.26s
2928/19500 (epoch 7.508) train_loss=136.41207886 time/batch=0.64s
2929/19500 (epoch 7.510) train_loss=221.67004395 time/batch=0.77s
2930/19500 (epoch 7.513) train_loss=473.47958374 time/batch=1.62s
2931/19500 (epoch 7.515) train_loss=145.20634460 time/batch=0.75s
2932/19500 (epoch 7.518) train_loss=271.29281616 time/batch=0.94s
2933/19500 (epoch 7.521) train_loss=218.30697632 time/batch=0.88s
2934/19500 (epoch 7.523) train_loss=330.22656250 time/batch=1.13s
2935/19500 (epoch 7.526) train_loss=307.30508423 time/batch=1.18s
